,name,Unnamed: 0,genre
0,극한직업,0.0,"[['코미디', '한국', '2018']]"
1,어벤져스: 엔드게임,1.0,"[['액션', 'SF', '미국', '2019']]"
2,겨울왕국 2,2.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '뮤지컬', '미국', '2019']]"
3,알라딘,3.0,"[['모험', '가족', '판타지', '뮤지컬', '멜로/로맨스', '미국', '2019']]"
4,기생충,4.0,"[['드라마', '한국', '2019']]"
5,엑시트,5.0,"[['러시아 연방', '2020']]"
6,스파이더맨: 파 프롬 홈,6.0,"[['액션', '모험', '코미디', 'SF', '미국', '2019']]"
7,백두산,7.0,"[['드라마', '액션', '한국', '2019']]"
8,캡틴 마블,8.0,"[['액션', '모험', 'SF', '미국', '2019']]"
9,조커,9.0,"[['스릴러', '드라마', '미국', '2019']]"
10,봉오동 전투,10.0,"[['액션', '드라마', '한국', '2019']]"
11,라이온 킹,11.0,"[['모험', '드라마', '가족', '미국', '2019']]"
12,나쁜 녀석들: 더 무비,12.0,"[['범죄', '액션', '한국', '2019']]"
13,82년생 김지영,13.0,"[['드라마', '한국', '2019']]"
14,분노의 질주: 홉스&쇼,14.0,"[['액션', '미국', '2019']]"
15,토이 스토리 4,15.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '미국', '2019']]"
16,돈,16.0,"[['범죄', '한국', '2018']]"
17,악인전,17.0,"[['범죄', '액션', '한국', '2019']]"
18,가장 보통의 연애,18.0,"[['멜로/로맨스', '한국', '2019']]"
19,말모이,19.0,"[['드라마', '한국', '2018']]"
20,증인,20.0,"[['드라마', '한국', '2018']]"
21,시동,21.0,"[['드라마', '한국', '2019']]"
22,블랙머니,22.0,"[['범죄', '스릴러', '미국', '2020']]"
23,터미네이터: 다크 페이트,23.0,"[['SF', '액션', '미국', '2019']]"
24,사바하,24.0,"[['미스터리', '스릴러', '한국', '2019']]"
25,타짜: 원 아이드 잭,25.0,"[['범죄', '드라마', '한국', '2019']]"
26,신의 한 수: 귀수편,26.0,"[['범죄', '액션', '한국', '2019']]"
27,알리타: 배틀 엔젤,27.0,"[['액션', '모험', '멜로/로맨스', 'SF', '스릴러', '미국', '캐나다', '아르헨티나', '2018']]"
28,내안의 그놈,28.0,"[['판타지', '코미디', '한국', '2018']]"
29,뺑반,29.0,"[['범죄', '액션', '한국', '2018']]"
30,변신,30.0,"[['공포', '영국', '2020']]"
31,주먹왕 랄프 2: 인터넷 속으로,31.0,"[['애니메이션', '모험', '코미디', '가족', 'SF', '미국', '2018']]"
32,걸캅스,32.0,"[['코미디', '액션', '한국', '2018']]"
33,사자,33.0,"[['미스터리', '액션', '판타지', '공포', '한국', '2019']]"
34,아쿠아맨,34.0,"[['액션', '모험', 'SF', '미국', '오스트레일리아', '2018']]"
35,드래곤 길들이기 3,35.0,"[['애니메이션', '모험', '미국', '2019']]"
36,나의 특별한 형제,36.0,"[['드라마', '코미디', '한국', '2018']]"
37,어스,37.0,"[['애니메이션', '한국', '2020']]"
38,말레피센트 2,38.0,"[['판타지', '미국', '2019']]"
39,유열의 음악앨범,39.0,"[['멜로/로맨스', '드라마', '한국', '2019']]"
40,퍼펙트맨,40.0,"[['코미디', '드라마', '한국', '2018']]"
41,포드 V 페라리,41.0,"[['액션', '드라마', '미국', '2019']]"
42,생일,42.0,"[['실험', '한국', '2020']]"
43,"힘을 내요, 미스터 리",43.0,"[['코미디', '드라마', '한국', '2018']]"
44,항거:유관순 이야기,44.0,"[['드라마', '한국', '2019']]"
45,장사리 : 잊혀진 영웅들,45.0,"[['전쟁', '한국', '2019']]"
46,마이펫의 이중생활 2,46.0,"[['애니메이션', '모험', '코미디', '미국', '2019']]"
47,롱 리브 더 킹: 목포 영웅,47.0,"[['액션', '드라마', '한국', '2019']]"
48,쥬만지: 넥스트 레벨,48.0,"[['액션', '모험', '미국', '2019']]"
49,존 윅 3: 파라벨룸,49.0,"[['액션', '범죄', '스릴러', '미국', '2019']]"
50,천문: 하늘에 묻는다,50.0,"[['한국', '2018']]"
51,나랏말싸미,51.0,"[['드라마', '한국', '2019']]"
52,엑스맨: 다크 피닉스,52.0,"[['액션', '모험', 'SF', '미국', '2019']]"
53,맨 인 블랙: 인터내셔널,53.0,"[['액션', '코미디', 'SF', '미국', '2019']]"
54,레드슈즈,54.0,"[['체코', '2021']]"
55,뽀로로 극장판 보물섬 대모험,55.0,"[['애니메이션', '한국', '2019']]"
56,캣츠,56.0,"[['뮤지컬', '드라마', '미국', '영국', '2019']]"
57,보헤미안 랩소디,57.0,"[['드라마', '미국', '영국', '2018']]"
58,명탐정 피카츄,58.0,"[['액션', '모험', '코미디', '미국', '일본', '2019']]"
59,신비아파트 극장판 하늘도깨비 대 요르문간드,59.0,"[['애니메이션', '한국', '2019']]"
60,나이브스 아웃,60.0,"[['미스터리', '스릴러', '미국', '2019']]"
61,샤잠!,61.0,"[['액션', '판타지', 'SF', '미국', '2019']]"
62,날씨의 아이,62.0,"[['애니메이션', '일본', '2019']]"
63,나를 찾아줘,63.0,"[['미스터리', '드라마', '미국', '2020']]"
64,광대들: 풍문조작단,64.0,"[['드라마', '한국', '2019']]"
65,그것: 두 번째 이야기,65.0,"[['스릴러', '미국', '2019']]"
66,극장판 헬로카봇 : 달나라를 구해줘!,66.0,"[['애니메이션', '한국', '2019']]"
67,극장판 헬로카봇: 옴파로스 섬의 비밀,67.0,"[['애니메이션', '한국', '2019']]"
68,이스케이프 룸,68.0,"[['액션', '공포', '스릴러', '미국', '2021']]"
69,양자물리학,69.0,"[['범죄', '한국', '2019']]"
70,애드 아스트라,70.0,"[['SF', '스릴러', '브라질', '미국', '2019']]"
71,47미터 2,71.0,"[['공포', '스릴러', '미국', '2019']]"
72,PMC: 더 벙커,72.0,"[['액션', '한국', '2018']]"
73,애나벨 집으로,73.0,"[['공포', '미스터리', '스릴러', '미국', '2019']]"
74,감쪽같은 그녀,74.0,"[['드라마', '한국', '2019']]"
75,글래스,75.0,"[['드라마', '미스터리', 'SF', '스릴러', '미국', '2018']]"
76,그린 북,76.0,"[['드라마', '미국', '2018']]"
77,장난스런 키스,77.0,"[['멜로/로맨스', '대만', '2018']]"
78,해피 데스데이 2 유,78.0,"[['공포', '코미디', '미국', '2019']]"
79,극장판 공룡메카드: 타이니소어의 섬,79.0,"[['애니메이션', '한국', '2018']]"
80,범블비,80.0,"[['액션', '모험', 'SF', '미국', '2018']]"
81,제미니 맨,81.0,"[['액션', '드라마', 'SF', '미국', '2019']]"
82,고질라: 킹 오브 몬스터,82.0,"[['액션', '모험', 'SF', '미국', '2019']]"
83,덤보,83.0,"[['가족', '판타지', '미국', '2019']]"
84,러브 유어셀프 인 서울,84.0,"[['공연실황', '한국', '2018']]"
85,브링 더 소울 : 더 무비,85.0,"[['다큐멘터리', '한국', '2019']]"
86,아담스 패밀리,86.0,"[['애니메이션', '코미디', '가족', '미국', '영국', '캐나다', '2021']]"
87,헬보이,87.0,"[['액션', '모험', '판타지', 'SF', '미국', '2019']]"
88,예스터데이,88.0,"[['드라마', '영국', '2019']]"
89,천로역정: 천국을 찾아서,89.0,"[['애니메이션', '모험', '미국', '2019']]"
90,미성년,90.0,"[['드라마', '이란', '2020']]"
91,배심원들,91.0,"[['드라마', '한국', '2018']]"
92,기방도령,92.0,"[['코미디', '한국', '2019']]"
93,신데렐라:마법 반지의 비밀,93.0,"[['애니메이션', '판타지', '미국', '2018']]"
94,원스 어폰 어 타임... 인 할리우드,94.0,"[['드라마', '코미디', '미국', '영국', '2019']]"
95,기묘한 가족,95.0,"[['코미디', '한국', '2018']]"
96,악질경찰,96.0,"[['드라마', '한국', '2018']]"
97,라스트 크리스마스,97.0,"[['멜로/로맨스', '코미디', '미국', '2019']]"
98,메리 포핀스 리턴즈,98.0,"[['판타지', '뮤지컬', '미국', '2018']]"
99,명탐정 코난: 감청의 권,99.0,"[['애니메이션', '일본', '2019']]"
100,스윙키즈,100.0,"[['드라마', '한국', '2018']]"
101,커런트 워,101.0,"[['드라마', '미국', '2017']]"
102,어린 의뢰인,102.0,"[['드라마', '한국', '2019']]"
103,"안녕, 티라노: 영원히, 함께",103.0,"[['애니메이션', '한국', '2018']]"
104,비스트,104.0,"[['애니메이션', '칠레', '2021']]"
105,요로나의 저주,105.0,"[['공포', '미스터리', '스릴러', '미국', '2019']]"
106,언니,106.0,"[['액션', '한국', '2018']]"
107,언더독,107.0,"[['드라마', '액션', '일본', '2020']]"
108,롱 샷,108.0,"[['코미디', '미국', '2019']]"
109,앵그리 버드 2: 독수리 왕국의 침공,109.0,"[['애니메이션', '액션', '미국', '2019']]"
110,우상,110.0,"[['스릴러', '한국', '2018']]"
111,엔젤 해즈 폴른,111.0,"[['액션', '스릴러', '미국', '2019']]"
112,두번할까요,112.0,"[['코미디', '멜로/로맨스', '한국', '2018']]"
113,점박이 한반도의 공룡2 : 새로운 낙원,113.0,"[['애니메이션', '한국', '2018']]"
114,자전차왕 엄복동,114.0,"[['드라마', '한국', '2018']]"
115,진범,115.0,"[['스릴러', '한국', '2018']]"
116,더 페이버릿: 여왕의 여자,116.0,"[['드라마', '미국', '2018']]"
117,이웃집 토토로,117.0,"[['애니메이션', '가족', '판타지', '일본', '1988']]"
118,가버나움,118.0,"[['드라마', '레바논', '프랑스', '2018']]"
119,벌새,119.0,"[['애니메이션', '독일', '2020']]"
120,눈의 여왕4,120.0,"[['애니메이션', '모험', '가족', '판타지', '러시아 연방', '2019']]"
121,크롤,121.0,"[['액션', '스릴러', '미국', '2019']]"
122,극장판 엉덩이 탐정: 화려한 사건 수첩,122.0,"[['애니메이션', '일본', '2019']]"
123,해리포터와 비밀의 방,123.0,"[['판타지', '가족', '모험', '액션', '영국', '미국', '2002']]"
124,0.0MHz,124.0,"[['공포', '한국', '2018']]"
125,좀비랜드: 더블 탭,125.0,"[['액션', '코미디', '공포', '미국', '2019']]"
126,바이스,126.0,"[['드라마', '미국', '영국', '스페인', '2018']]"
127,미드웨이,127.0,"[['액션', '드라마', '미국', '2019']]"
128,프린스 코기,128.0,"[['애니메이션', '벨기에', '2019']]"
129,윤희에게,129.0,"[['멜로/로맨스', '한국', '2019']]"
130,명탐정 코난:전율의 악보,130.0,"[['애니메이션', '서스펜스', '일본', '2008']]"
131,안나,131.0,"[['한국', '2020']]"
132,교회오빠,132.0,"[['다큐멘터리', '한국', '2019']]"
133,로켓맨,133.0,"[['드라마', '판타지', '영국', '미국', '2019']]"
134,암전,134.0,"[['공포', '미스터리', '한국', '2018']]"
135,미래의 미라이,135.0,"[['애니메이션', '일본', '2018']]"
136,람보 : 라스트 워,136.0,"[['액션', '미국', '2019']]"
137,공포의 묘지,137.0,"[['스릴러', '공포', '미국', '2019']]"
138,원더랜드,138.0,"[['SF', '드라마', '한국', '2020']]"
139,크게 될 놈,139.0,"[['드라마', '한국', '2018']]"
140,콜드 체이싱,140.0,"[['액션', '영국', '2019']]"
141,라스트 미션,141.0,"[['전쟁', '액션', '미국', '2019']]"
142,파이브 피트,142.0,"[['드라마', '멜로/로맨스', '미국', '2019']]"
143,소피와 드래곤: 마법책의 비밀,143.0,"[['애니메이션', '판타지', '모험', '러시아 연방', '2018']]"
144,아이 엠 마더,144.0,"[['액션', '드라마', '스릴러', '미국', '2018']]"
145,러브 앳,145.0,"[['멜로/로맨스', '코미디', '프랑스', '벨기에', '2019']]"
146,아내를 죽였다,146.0,"[['스릴러', '액션', '한국', '2019']]"
147,구스 베이비,147.0,"[['애니메이션', '코미디', '가족', '미국', '2018']]"
148,더 보이,148.0,"[['공포', '미스터리', '스릴러', '미국', '2020']]"
149,김복동,149.0,"[['다큐멘터리', '한국', '2019']]"
150,레고 무비2,150.0,"[['애니메이션', '액션', '모험', '가족', '코미디', '덴마크', '캐나다', '노르웨이', '오스트레일리아', '미국', '2019']]"
151,미드소마,151.0,"[['공포', '미스터리', '미국', '스웨덴', '2019']]"
152,그대 이름은 장미,152.0,"[['코미디', '한국', '2018']]"
153,스파이더맨: 뉴 유니버스,153.0,"[['애니메이션', '액션', '가족', '미국', '2018']]"
154,로망,154.0,"[['한국', '2020']]"
155,"어쩌다, 결혼",155.0,"[['멜로/로맨스', '코미디', '한국', '2018']]"
156,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,156.0,"[['애니메이션', '코미디', '액션', '가족', '일본', '2018']]"
157,호텔 뭄바이,157.0,"[['범죄', '드라마', '스릴러', '오스트레일리아', '2018']]"
158,카운트다운,158.0,"[['공포', '스릴러', '미국', '2019']]"
159,극장판 반지의 비밀일기,159.0,"[['애니메이션', '한국', '2019']]"
160,그린치,160.0,"[['애니메이션', '코미디', '미국', '2018']]"
161,몬스터 하우스,161.0,"[['애니메이션', '캐나다', '2017']]"
162,노팅 힐,162.0,"[['멜로/로맨스', '코미디', '영국', '1999']]"
163,닥터 슬립,163.0,"[['스릴러', '미국', '2019']]"
164,1919 유관순,164.0,"[['다큐멘터리', '한국', '2019']]"
165,안녕 베일리,165.0,"[['가족', '미국', '2019']]"
166,사탄의 인형,166.0,"[['공포', '미국', '2019']]"
167,애프터,167.0,"[['멜로/로맨스', '미국', '2021']]"
168,더 룸,168.0,"[['미스터리', '스릴러', '프랑스', '룩셈부르크', '벨기에', '2019']]"
169,우리집,169.0,"[['애니메이션', '한국', '2021']]"
170,왓칭,170.0,"[['공포', '스릴러', '한국', '2019']]"
171,사일런스,171.0,"[['한국', '2021']]"
172,빅샤크2: 해저2만리,172.0,"[['애니메이션', '중국', '2018']]"
173,어글리 돌,173.0,"[['애니메이션', '모험', '코미디', '미국', '2019']]"
174,콜레트,174.0,"[['다큐멘터리', '미국', '2020']]"
175,마약왕,175.0,"[['범죄', '드라마', '한국', '2017']]"
176,세상을 바꾼 변호인,176.0,"[['드라마', '미국', '2018']]"
177,슈퍼미니 2,177.0,"[['애니메이션', '모험', '가족', '프랑스', '2018']]"
178,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,178.0,"[['애니메이션', '액션', '판타지', '일본', '2019']]"
179,업사이드,179.0,"[['코미디', '드라마', '미국', '2017']]"
180,허슬러,180.0,"[['범죄', '드라마', '미국', '2019']]"
181,빅트립: 아기팬더 배달 대모험,181.0,"[['애니메이션', '모험', '코미디', '가족', '미국', '러시아 연방', '2019']]"
182,마담 싸이코,182.0,"[['스릴러', '미국', '2018']]"
183,쿠르스크,183.0,"[['드라마', '프랑스', '벨기에', '2018']]"
184,파비안느에 관한 진실,184.0,"[['드라마', '프랑스', '일본', '2019']]"
185,칠곡 가시나들,185.0,"[['다큐멘터리', '한국', '2018']]"
186,일일시호일,186.0,"[['드라마', '일본', '2018']]"
187,더 와이프,187.0,"[['드라마', '영국', '스웨덴', '2017']]"
188,레플리카,188.0,"[['스페인', '2020']]"
189,주전장,189.0,"[['다큐멘터리', '미국', '2018']]"
190,몬스터 파크,190.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '영국', '멕시코', '2018']]"
191,메기,191.0,"[['드라마', '미스터리', '코미디', '한국', '2018']]"
192,프란치스코 교황 : 맨 오브 히스 워드,192.0,"[['다큐멘터리', '이탈리아', '스위스', '독일', '프랑스', '2018']]"
193,인생 후르츠,193.0,"[['다큐멘터리', '일본', '2017']]"
194,드래곤볼 슈퍼: 브로리,194.0,"[['애니메이션', '일본', '2018']]"
195,안도 타다오,195.0,"[['다큐멘터리', '일본', '2016']]"
196,아이리시맨,196.0,"[['범죄', '드라마', '스릴러', '미국', '2019']]"
197,빠삐용,197.0,"[['범죄', '드라마', '미국', '2017']]"
198,서스페리아,198.0,"[['공포', '이탈리아', '미국', '2018']]"
199,빅 위시,199.0,"[['애니메이션', '가족', '멕시코', '2019']]"
200,100일 동안 100가지로 100퍼센트 행복찾기,200.0,"[['코미디', '독일', '2018']]"
201,마녀배달부 키키,201.0,"[['판타지', '일본', '2014']]"
202,너를 만난 여름,202.0,"[['드라마', '멜로/로맨스', '중국', '2019']]"
203,썬키스 패밀리,203.0,"[['가족', '코미디', '멜로/로맨스', '한국', '2017']]"
204,누구나 아는 비밀,204.0,"[['드라마', '스페인', '프랑스', '이탈리아', '2018']]"
205,더 길티,205.0,"[['스릴러', '미국', '2021']]"
206,신밧드와 마법 양탄자,206.0,"[['애니메이션', '모험', '가족', '덴마크', '2018']]"
207,북클럽,207.0,"[['코미디', '미국', '2018']]"
208,캐리tv 러브콘서트 더 무비,208.0,"[['공연실황', '한국', '2019']]"
209,왕이 될 아이,209.0,"[['모험', '판타지', '미국', '영국', '2019']]"
210,"다시, 봄",210.0,"[['드라마', '한국', '2018']]"
211,플레이모빌: 더 무비,211.0,"[['애니메이션', '모험', '코미디', '미국', '2019']]"
212,대통령의 7시간,212.0,"[['다큐멘터리', '한국', '2019']]"
213,마리아 칼라스: 세기의 디바,213.0,"[['다큐멘터리', '프랑스', '2017']]"
214,콜드 워,214.0,"[['드라마', '멜로/로맨스', '폴란드', '2018']]"
215,리틀 포니 프린세스,215.0,"[['판타지', '드라마', '미국', '2019']]"
216,내 완벽한 남사친의 비밀,216.0,"[['코미디', '멜로/로맨스', '미국', '2016']]"
217,러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,217.0,"[['애니메이션', '일본', '2019']]"
218,판소리 복서,218.0,"[['코미디', '드라마', '한국', '2018']]"
219,굿 라이어,219.0,"[['스릴러', '미국', '2019']]"
220,크리스마스 호러 스토리,220.0,"[['공포', '영국', '2017']]"
221,세계는 오늘부터 너의 것,221.0,"[['멜로/로맨스', '일본', '2017']]"
222,블라인드 멜로디,222.0,"[['스릴러', '인도', '2018']]"
223,전원사형,223.0,"[['서스펜스', '드라마', '일본', '2017']]"
224,"미안해요, 리키",224.0,"[['드라마', '영국', '프랑스', '벨기에', '2019']]"
225,정글북: 마법 원정대,225.0,"[['애니메이션', '모험', '판타지', '러시아 연방', '2015']]"
226,칠드런 액트,226.0,"[['드라마', '영국', '2018']]"
227,극장판 포켓몬스터 모두의 이야기,227.0,"[['애니메이션', '일본', '2018']]"
228,BIFAN2019 판타스틱 단편 걸작선 1,228.0,"[['애니메이션', '드라마', '다큐멘터리', '한국', '2019']]"
229,모험왕 블링키,229.0,"[['애니메이션', '모험', '가족', '오스트레일리아', '2015']]"
230,추격자: 살인자의 증거,230.0,"[['드라마', '스릴러', '독일', '미국', '2018']]"
231,명탐정 코난 : 제로의 집행인,231.0,"[['애니메이션', '미스터리', '서스펜스', '모험', '일본', '2018']]"
232,얼굴없는 보스,232.0,"[['느와르', '드라마', '한국', '2019']]"
233,노무현과 바보들,233.0,"[['다큐멘터리', '한국', '2019']]"
234,여대생 기숙사에서 생긴 일,234.0,"[['공포', '스릴러', '미국', '2018']]"
235,이타미 준의 바다,235.0,"[['다큐멘터리', '한국', '2019']]"
236,트레킹: 저주의 숲,236.0,"[['모험', '독일', '2018']]"
237,마녀: 소녀의 비밀,237.0,"[['미스터리', '독일', '2018']]"
238,철벽선생,238.0,"[['멜로/로맨스', '코미디', '일본', '2018']]"
239,이스케이프 게임,239.0,"[['스릴러', '독일', '2017']]"
240,숲속의 마녀들,240.0,"[['공포', '미스터리', '스릴러', '미국', '2019']]"
241,숲속왕국의 꿀벌 여왕,241.0,"[['애니메이션', '모험', '코미디', '프랑스', '2017']]"
242,드래곤 길들이기,242.0,"[['애니메이션', '모험', '미국', '2019']]"
243,판의 미로 - 오필리아와 세 개의 열쇠,243.0,"[['판타지', '드라마', '미국', '멕시코', '스페인', '2006']]"
244,사이코패스,244.0,"[['공포', '미국', '2017']]"
245,로마,245.0,"[['액션', '영국', '2019']]"
246,잃어버린 세계를 찾아서,246.0,"[['애니메이션', '모험', '코미디', '캐나다', '미국', '2019']]"
247,매트릭스,247.0,"[['액션', 'SF', '미국', '2021']]"
248,리노,248.0,"[['애니메이션', '모험', '브라질', '2017']]"
249,미드 90,249.0,"[['코미디', '드라마', '미국', '2018']]"
250,결혼 이야기,250.0,"[['코미디', '드라마', '미국', '2019']]"
251,물의 기억,251.0,"[['다큐멘터리', '드라마', '한국', '2019']]"
252,미스 스티븐스,252.0,"[['드라마', '미국', '2016']]"
253,나의 히어로 아카데미아 더 무비: 두 명의 히어로,253.0,"[['애니메이션', '일본', '2018']]"
254,더 킹: 헨리 5세,254.0,"[['드라마', '오스트레일리아', '영국', '헝가리', '2019']]"
255,레토,255.0,"[['드라마', '러시아 연방', '프랑스', '2018']]"
256,지구공룡대탐험,256.0,"[['애니메이션', '미국', '2018']]"
257,데드 트리거,257.0,"[['액션', '미국', '2017']]"
258,뱅드림! 필름 라이브,258.0,"[['애니메이션', '일본', '2019']]"
259,사이몬과 타카시,259.0,"[['코미디', '일본', '2017']]"
260,어제 일은 모두 괜찮아,260.0,"[['드라마', '한국', '2019']]"
261,마담 프루스트의 비밀정원,261.0,"[['코미디', '드라마', '프랑스', '2013']]"
262,경계선,262.0,"[['판타지', '멜로/로맨스', '스릴러', '스웨덴', '덴마크', '2018']]"
263,유랑지구,263.0,"[['SF', '중국', '2019']]"
264,빌리어네어 보이즈클럽,264.0,"[['드라마', '범죄', '미국', '2018']]"
265,프렌즈: 둥지탈출,265.0,"[['애니메이션', '모험', '코미디', '독일', '2019']]"
266,호크니,266.0,"[['다큐멘터리', '영국', '2014']]"
267,조,267.0,"[['실험', '한국', '2020']]"
268,크리미널 체이스,268.0,"[['액션', '범죄', '스릴러', '미국', '2018']]"
269,아이스,269.0,"[['드라마', '한국', '2019']]"
270,"고흐, 영원의 문에서",270.0,"[['드라마', '미국', '프랑스', '2018']]"
271,김군,271.0,"[['다큐멘터리', '한국', '2018']]"
272,두 교황,272.0,"[['드라마', '미국', '영국', '이탈리아', '아르헨티나', '2019']]"
273,킹 오브 프리즘 -샤이니 세븐 스타즈-,273.0,"[['애니메이션', '일본', '2019']]"
274,와일드 로즈,274.0,"[['드라마', '영국', '2018']]"
275,마왕의 딸 이리샤,275.0,"[['애니메이션', '한국', '2018']]"
276,행복한 라짜로,276.0,"[['드라마', '판타지', '이탈리아', '스위스', '프랑스', '독일', '2018']]"
277,라라와 움직이는 비밀의 숲,277.0,"[['애니메이션', '중국', '2018']]"
278,아픈 만큼 사랑한다,278.0,"[['다큐멘터리', '한국', '2019']]"
279,극장판 샤이닝스타:새로운 루나퀸의 탄생!,279.0,"[['애니메이션', '한국', '2019']]"
280,이케아 옷장에서 시작된 특별난 여행,280.0,"[['드라마', '모험', '프랑스', '2018']]"
281,돈 워리,281.0,"[['다큐멘터리', '멕시코', '2021']]"
282,파리의 딜릴리,282.0,"[['애니메이션', '가족', '미스터리', '프랑스', '2018']]"
283,쉘부르의 우산,283.0,"[['드라마', '뮤지컬', '멜로/로맨스', '프랑스', '독일(구 서독)', '1964']]"
284,삽질,284.0,"[['다큐멘터리', '한국', '2018']]"
285,헤로니모,285.0,"[['다큐멘터리', '한국', '미국', '2019']]"
286,극장판 타오르지마 버스터-블랙어썰트의 귀환,286.0,"[['애니메이션', '코미디', '액션', '모험', '한국', '2019']]"
287,해치지않아,287.0,"[['코미디', '한국', '2019']]"
288,크리드2,288.0,"[['액션', '드라마', '미국', '2018']]"
289,모리스,289.0,"[['드라마', '미국', '2017']]"
290,프렌드 존,290.0,"[['코미디', '멜로/로맨스', '태국', '2019']]"
291,아사코,291.0,"[['드라마', '일본', '2018']]"
292,카센타,292.0,"[['범죄', '코미디', '한국', '2019']]"
293,수영장으로 간 남자들,293.0,"[['코미디', '드라마', '프랑스', '2018']]"
294,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,294.0,"[['다큐멘터리', '한국', '2019']]"
295,시민 노무현,295.0,"[['드라마', '미국', '2018']]"
296,뷰티풀 보이,296.0,"[['한국', '2019']]"
297,버티고,297.0,"[['멜로/로맨스', '드라마', '일본', '2013']]"
298,양지의 그녀,298.0,"[['애니메이션', '한국', '2019']]"
299,별의 정원,299.0,"[['판타지', '드라마', '한국', '2017']]"
300,신과함께-인과 연,300.0,"[['액션', '모험', '판타지', 'SF', '미국', '2018']]"
301,어벤져스: 인피니티 워,301.0,"[['드라마', '미국', '영국', '2018']]"
302,보헤미안 랩소디,302.0,"[['액션', '모험', '스릴러', '미국', '2018']]"
303,미션 임파서블: 폴아웃,303.0,"[['판타지', '드라마', '한국', '2017']]"
304,신과함께-죄와 벌,304.0,"[['액션', '모험', 'SF', '미국', '스페인', '2018']]"
305,쥬라기 월드: 폴른 킹덤,305.0,"[['액션', '모험', 'SF', '미국', '2018']]"
306,앤트맨과 와스프,306.0,"[['액션', '한국', '2017']]"
307,안시성,307.0,"[['액션', '드라마', 'SF', '미국', '2018']]"
308,블랙 팬서,308.0,"[['드라마', '코미디', '한국', '2018']]"
309,완벽한 타인,309.0,"[['드라마', '한국', '2017']]"
310,1987,310.0,"[['범죄', '액션', '한국', '2018']]"
311,독전,311.0,"[['드라마', '한국', '2018']]"
312,공작,312.0,"[['액션', 'SF', '스릴러', '미국', '2021']]"
313,베놈,313.0,"[['범죄', '드라마', '한국', '2018']]"
314,암수살인,314.0,"[['액션', '모험', '코미디', 'SF', '미국', '2018']]"
315,데드풀 2,315.0,"[['드라마', '한국', '2018']]"
316,국가부도의 날,316.0,"[['애니메이션', '모험', '코미디', '미국', '2017']]"
317,코코,317.0,"[['액션', '모험', 'SF', '미국', '오스트레일리아', '2018']]"
318,아쿠아맨,318.0,"[['코미디', '드라마', '한국', '2017']]"
319,그것만이 내 세상,319.0,"[['온두라스', '2021']]"
320,마녀,320.0,"[['코미디', '범죄', '한국', '2018']]"
321,탐정: 리턴즈,321.0,"[['애니메이션', '액션', '모험', '미국', '2018']]"
322,인크레더블 2,322.0,"[['드라마', '미국', '2017']]"
323,서치,323.0,"[['애니메이션', '한국', '2021']]"
324,너의 결혼식,324.0,"[['공포', '미스터리', '한국', '2017']]"
325,곤지암,325.0,"[['멜로/로맨스', '한국', '2017']]"
326,지금 만나러 갑니다,326.0,"[['드라마', '프랑스', '이란', '2020']]"
327,목격자,327.0,"[['모험', '코미디', '한국', '2017']]"
328,조선명탐정: 흡혈괴마의 비밀,328.0,"[['모험', '가족', '판타지', '미국', '영국', '2018']]"
329,신비한 동물들과 그린델왈드의 범죄,329.0,"[['액션', 'SF', '스릴러', '미국', '2017']]"
330,메이즈 러너: 데스 큐어,330.0,"[['뮤지컬', '미국', '2018']]"
331,맘마미아!2,331.0,"[['액션', 'SF', '모험', '미국', '2018']]"
332,레디 플레이어 원,332.0,"[['한국', '2017']]"
333,명당,333.0,"[['범죄', '한국', '2018']]"
334,협상,334.0,"[['범죄', '드라마', '한국', '2017']]"
335,마약왕,335.0,"[['액션', '모험', '미국', '2017']]"
336,쥬만지: 새로운 세계,336.0,"[['액션', '한국', '2018']]"
337,창궐,337.0,"[['범죄', '액션', '한국', '2018']]"
338,성난황소,338.0,"[['스릴러', '한국', '2018']]"
339,도어락,339.0,"[['애니메이션', '아르헨티나', '2020']]"
340,리틀 포레스트,340.0,"[['범죄', '드라마', '한국', '2017']]"
341,골든슬럼버,341.0,"[['액션', '모험', '미국', '2018']]"
342,램페이지,342.0,"[['코미디', '드라마', '한국', '2018']]"
343,궁합,343.0,"[['액션', '범죄', '미국', '2018']]"
344,오션스8,344.0,"[['스릴러', '한국', '2018']]"
345,사라진 밤,345.0,"[['드라마', '한국', '2018']]"
346,스윙키즈,346.0,"[['코미디', '한국', '2017']]"
347,바람 바람 바람,347.0,"[['액션', '한국', '2018']]"
348,PMC: 더 벙커,348.0,"[['액션', '모험', 'SF', '미국', '2018']]"
349,범블비,349.0,"[['드라마', '전쟁', '노르웨이', '2020']]"
350,챔피언,350.0,"[['액션', '모험', 'SF', '미국', '2018']]"
351,퍼시픽 림: 업라이징,351.0,"[['애니메이션', '코미디', '가족', '판타지', '미국', '2018']]"
