,name,actor1.0_a_avg,actor1.0_r_avg
1029,홈,1977748.323412698,8.110976190476189
1030,경성학교: 사라진 소녀들,2046288.9166666665,8.324166666666667
1031,아메리칸 스나이퍼,1503557.5,8.078100000000001
1032,호빗: 다섯 군대 전투,1922611.95,8.238999999999999
1033,스폰지밥 3D,589422.2999999999,7.667555555555556
1034,뮨: 달의 요정,175012.2,7.679
1035,도리화가,1958142.857142857,7.391142857142857
1036,이터널 선샤인,96676.91666666667,7.897500000000001
1037,주피터 어센딩,568953.6964285714,7.798988095238094
1038,오즈의 마법사: 돌아온 도로시,964891.4666666667,7.989999999999999
1039,런 올 나이트,332677.44523809524,7.573304761904763
1040,다이노 타임,488956.1145833334,7.781145833333333
1041,인서전트,144462.09074074074,7.815833333333334
1042,투모로우랜드,177331.33333333334,7.922444444444444
1043,스파이 브릿지,613269.0833333334,8.27125
1044,개를 훔치는 완벽한 방법,881628.7035714288,7.923738095238096
1045,함정,1099778.1229166666,7.168666666666666
1046,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,1022806.2857142857,8.265677083333333
1047,언브로큰,382502.6071428572,8.125119047619048
1048,소셜포비아,1179048.1407738095,8.081611607142857
1049,하늘을 걷는 남자,232811.73888888894,7.8212777777777776
1050,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,52218.6875,7.420208333333333
1051,조선마술사,946107.1428571428,7.580178571428574
1052,괴물의 아이,55428.596666666665,7.8528
1053,노아의 방주: 남겨진 녀석들,1182066.8625,7.852375
1054,언프렌디드: 친구삭제,169875.0,5.9662500000000005
1055,연애의 맛,385164.0,6.474375
1056,포켓몬 더 무비 XY 후파: 광륜의 초마신,798066.3333333334,7.549166666666666
1057,버드맨,688845.5595238096,8.4475
1058,기생수 파트1,34084.81666666667,7.399
1059,더 셰프,930353.2470238095,7.621083333333334
1060,레전드,1010891.2619047618,7.8028571428571425
1061,인터스텔라,275577.1111111111,8.192833333333335
1062,19곰 테드 2,734762.013888889,7.526319444444444
1063,아메리칸 울트라,697472.8125,7.214666666666666
1064,트랜스포터: 리퓰드,576140.25,7.583666666666668
1065,내부자들: 디 오리지널,3736666.6666666665,8.26075
1066,스누피: 더 피너츠 무비,0.0,0.0
1067,최강전사 미니특공대 : 새로운 악당의 습격,0.0,8.3125
1068,아메리칸 셰프,4248174.377777778,8.330388888888889
1069,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,0.0,0.0
1070,워킹걸,1262564.6666666667,6.83547619047619
1071,은밀한 유혹,883845.1547619047,8.114166666666666
1072,우먼 인 골드,270201.65,7.504266666666666
1073,시카리오: 암살자의 도시,1898616.9226190476,8.341488095238093
1074,워터 디바이너,440375.71428571426,7.6902083333333335
1075,나의 절친 악당들,1198128.0952380954,7.382619047619047
1076,러브 라이브! 더 스쿨 아이돌 무비,0.0,0.0
1077,미라클 벨리에,80888.66666666667,8.245555555555557
1078,퇴마: 무녀굴,963030.5705782312,7.917755102040816
1079,눈의 여왕 2: 트롤의 마법거울,272843.6666666666,7.049166666666666
1080,상의원,2397157.1428571427,8.0339
1081,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,179428.57142857142,8.687142857142858
1082,스틸 앨리스,115163.11111111111,7.713333333333334
1083,셀프/리스,187462.5,8.0825
1084,맨 프롬 UNCLE,901295.607142857,8.248880952380953
1085,더 건맨,1040613.611111111,7.7797222222222215
1086,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,191376.32653061222,8.153314393939393
1087,빌리와 용감한 녀석들 3,42235.6875,7.914375
1088,7번째 아들,432469.52380952385,7.972142857142858
1089,포커스,272745.7,7.833833333333333
1090,더 매직: 리틀톰과 도둑공주,64054.7,7.324
1091,갤로우즈,89000.0,5.7075
1092,세인트 빈센트,0.0,0.0
1093,빅 아이즈,565022.3,7.971
1094,더 이퀄라이저,663043.4999999999,7.9783333333333335
1095,지금은맞고그때는틀리다,921000.0,7.69125
1096,엑스 마키나,331649.5833333333,8.033333333333333
1097,모데카이,2415951.625,8.052916666666667
1098,러덜리스,511004.6666666666,7.9712499999999995
1099,쓰리 썸머 나잇,2149041.2380952383,7.815285714285714
1100,타임 패러독스,314595.95238095237,7.385714285714286
1101,피치 퍼펙트: 언프리티 걸즈,147438.5625,7.363791666666666
1102,위자,557984.75,7.378333333333334
1103,러브 액츄얼리,322264.4217687075,8.263363095238095
1104,다크 플레이스,242961.45535714287,7.572946428571428
1105,히트맨: 에이전트 47,188158.875,7.375749999999999
1106,보루토 - 나루토 더 무비,0.0,0.0
1107,기생수 파트2,34084.81666666667,7.399
1108,위아영,212579.95,7.871666666666667
1109,아더와 미니모이 3: 두 세계의 전쟁,455076.9791666666,7.572875000000001
1110,주온: 더 파이널,70908.0,5.338749999999999
1111,드래곤 블레이드,58517.114285714284,6.704761904761905
1112,대니 콜린스,981836.4333333333,8.137166666666667
1113,나이트 크롤러,2011900.75,8.015
1114,고녀석 맛나겠다2 : 함께라서 행복해,462489.6666666667,7.742916666666667
1115,더 랍스터,556589.9285714286,8.420535714285714
1116,개구리왕국,1330341.8958333333,7.471041666666666
1117,이웃집에 신이 산다,26507.8,7.776666666666666
1118,더 라스트: 나루토 더 무비,147964.33333333334,6.876666666666666
1119,바다 탐험대 옥토넛 스페셜,598833.3333333334,7.666666666666667
1120,더 비지트,25574.583333333336,7.293333333333333
1121,바닷마을 다이어리,22652.391666666666,7.5127500000000005
1122,미안해 사랑해 고마워,708769.2523809524,7.329007936507938
1123,라스트 위치 헌터,1670718.5396825399,6.912063492063492
1124,스트레이트 아웃 오브 컴턴,544709.9,8.158000000000001
1125,엘리노어 릭비: 그 남자 그 여자,632104.7857142858,8.111571428571429
1126,크림슨 피크,1285589.9261904762,8.163660714285715
1127,피케이: 별에서 온 얼간이,23479.166666666668,8.8725
1128,약장수,1239243.285714286,8.151428571428571
1129,성실한 나라의 앨리스,307786.5,7.6875
1130,데모닉,445100.5888888889,6.6882222222222225
1131,유고와 라라: 하늘고래와 구름섬 대모험,188162.5625,8.510000000000002
1132,"웰컴, 삼바",9218.625,7.49125
1133,포켓몬 레인저와 바다의 왕자 마나피,894733.0,6.723333333333334
1134,아델라인 : 멈춰진 시간,75917.5,7.594166666666666
1135,내일을 위한 시간,146385.94444444444,8.204444444444443
1136,신은 죽지 않았다,108615.83333333333,8.309619047619048
1137,정글번치: 너구리 해적단과 보물지도,649449.5226190477,7.102134920634922
1138,위아 유어 프렌즈,784666.6666666667,8.761666666666667
1139,추억의 마니,16731.25,6.987500000000001
1140,령 : 저주받은 사진,50960.933333333334,7.405666666666667
1141,한여름의 판타지아,650620.5222222222,8.031500000000001
1142,에스엠타운 더 스테이지,34500.0,6.002
1143,리틀드래곤 코코넛,6060000.0,8.21
1144,나를 미치게 하는 여자,1824612.0,8.01388888888889
1145,"땡큐, 대디",33000.0,8.53
1146,춘희막이,0.0,0.0
1147,슈퍼 스파이: 수상한 임무,15385.0,7.56
1148,앙: 단팥 인생 이야기,36585.34920634921,8.517142857142858
1149,뽀로로 극장판 눈요정 마을 대모험,730820.8333333334,7.969285714285714
1150,러브 앤 머시,73001.95238095238,7.346126984126985
1151,폭스캐처,2574464.285714286,8.572857142857144
1152,윈드랜드,215950.125,8.28875
1153,숲속으로,511899.3180272109,7.783649659863944
1154,진격의 거인: 홍련의 화살,72435.2,8.260000000000002
1155,종이 달,48018.375,7.6175
1156,레전드 오브 래빗: 불의 전설,19240.2,7.435666666666667
1157,드래곤볼 Z : 부활의 F,126438.50793650797,8.350861111111112
1158,엘리제궁의 요리사,11743.5,8.014722222222222
1159,차일드 44,571851.3015873017,7.281388888888888
1160,그 사람 그 사랑 그 세상,343586.6952380952,7.45
1161,트립 투 이탈리아,61373.85,6.999833333333333
1162,스윗 프랑세즈,159662.65,8.294444444444444
1163,난 그녀와 키스했다,95262.41666666666,7.089166666666667
1164,옐로우버드,233076.90277777775,7.9055833333333325
1165,부에나 비스타 소셜 클럽,0.0,0.0
1166,비비안 마이어를 찾아서,0.0,0.0
1167,무민 더 무비,17353.625,7.2
1168,리그레션,687524.25,6.9662500000000005
1169,원스 어폰 어 타임 인 아메리카,2541811.5,8.512857142857142
1170,태양을 쏴라,570195.7708333334,7.1258333333333335
1171,어떤살인,953152.2,7.381374999999999
1172,이민자,1881111.3333333333,8.368333333333332
1173,어바웃 리키,953604.7,8.324333333333334
1174,사랑이 이긴다,797269.75,7.226666666666667
1175,아스테릭스: 신들의 전당,44862.89814814815,7.840703703703704
1176,라이드 : 나에게로의 여행,370405.0238095238,7.702222222222221
1177,뷰티풀 라이,130076.97,9.079699999999999
1178,어느 하녀의 일기,1295.5,8.045
1179,하나와 앨리스: 살인사건,6767.633333333333,7.682333333333333
1180,"알로, 슈티",9154.611111111111,8.272222222222224
1181,빽 투 더 퓨쳐 2,65055.0,6.851666666666667
1182,위로공단,3076.0,7.8
1183,네이든,1036583.3333333334,8.27375
1184,미스터 터너,21048.5,7.67
1185,무드 인디고,49888.31666666667,7.555
1186,베스트 오브 미,524.0,9.3
1187,"안녕, 전우치! 도술로봇대결전",402307.1904761905,8.69
1188,온리 유,9478.5,7.553333333333334
1189,피아니스트,6747.6,7.772333333333333
1190,어우동: 주인 없는 꽃,1479793.6742857143,6.907357142857144
1191,빽 투 더 퓨쳐,229752.6,6.8760666666666665
1192,결혼하지 않아도 괜찮을까,63421.0,7.598888888888889
1193,검은손,514812.25,6.316458333333333
1194,클라우즈 오브 실스마리아,106556.38571428573,7.42525
1195,바티칸 뮤지엄,2489552.0,8.227142857142857
1196,명량,2178903.2222222225,7.888888888888888
1197,인터스텔라,275577.1111111111,8.192833333333335
1198,해적: 바다로 간 산적,2375500.0,8.069749999999999
1199,수상한 그녀,2377468.7366071427,8.152202380952382
1200,변호인,3814894.6571428566,8.188421428571427
1201,국제시장,3243517.8690476194,7.949261904761905
1202,트랜스포머: 사라진 시대,1460340.5,7.041333333333332
1203,군도: 민란의 시대,4254666.666666666,7.7248333333333346
1204,엣지 오브 투모로우,1359442.580952381,7.759571428571429
1205,엑스맨: 데이즈 오브 퓨처 패스트,946121.6349206349,7.8996031746031745
1206,어메이징 스파이더맨 2,476134.11904761905,8.629880952380953
1207,타짜-신의 손,2134408.1904761903,7.502857142857144
1208,혹성탈출: 반격의 서막,887578.7083333333,7.7958333333333325
1209,캡틴 아메리카: 윈터 솔져,2406211.333333333,8.235
1210,역린,1821825.5523809525,7.844059523809524
1211,"님아, 그 강을 건너지 마오",4800000.0,9.16
1212,끝까지 간다,1500021.4999999998,7.781833333333333
1213,비긴 어게인,3207444.511904762,8.61095238095238
1214,드래곤 길들이기 2,1070330.0,8.504166666666668
1215,표적,2623769.884920635,7.759944444444446
1216,메이즈 러너,1496846.6125,7.8505
1217,호빗: 다섯 군대 전투,1922611.95,8.238999999999999
1218,나의 사랑 나의 신부,1857400.0,7.9675
1219,남자가 사랑할 때,2336583.3333333335,7.328571428571428
1220,용의자,1607117.8325396825,7.77175
1221,기술자들,2104442.7321428573,7.621162698412699
1222,나를 찾아줘,316537.6333333333,7.952999999999999
1223,제보자,2141238.095238095,7.770666666666667
1224,피끓는 청춘,1419615.9464285716,7.656976190476191
1225,두근두근 내 인생,1415973.3404761902,7.377619047619047
1226,우아한 거짓말,2053402.1071428573,8.29188988095238
1227,300: 제국의 부활,377089.0261904762,7.661488095238095
1228,엑소더스: 신들과 왕들,258689.57142857142,8.156666666666666
1229,인간중독,1665501.2916666667,7.172499999999999
1230,말레피센트,1109774.4222222222,7.870333333333332
1231,폼페이: 최후의 날,704979.4583333333,7.614
1232,퓨리,494335.4666666666,8.200388888888888
1233,드라큘라: 전설의 시작,861455.6166666666,7.316866666666667
1234,가디언즈 오브 갤럭시,3751935.9464285714,8.463089285714286
1235,찌라시: 위험한 소문,923348.8214285714,7.674916666666666
1236,빅매치,3545764.4888888896,7.955515873015873
1237,슬로우 비디오,1783848.2142857143,7.5721428571428575
1238,방황하는 칼날,1229563.4,7.811875000000001
1239,로보캅,164422.10317460317,7.428174603174603
1240,우리는 형제입니다,1032250.9047619046,7.079650000000001
1241,헝거게임: 모킹제이,319123.162797619,7.472594246031746
1242,월터의 상상은 현실이 된다,225886.1,7.873142857142857
1243,관능의 법칙,1169721.5079365082,8.070595238095237
1244,그랜드 부다페스트 호텔,849817.2698412697,7.888055555555554
1245,리오 2,634559.8,8.0061
1246,"안녕, 헤이즐",119434.33333333333,7.489375
1247,트랜센던스,367678.1111111112,7.095138888888889
1248,상의원,2397157.1428571427,8.0339
1249,플랜맨,1170416.6666666665,8.404791666666668
1250,우는 남자,867694.625,6.956249999999999
1251,타잔 3D,563333.3333333334,6.7
1252,패션왕,676000.0,7.1
1253,황제를 위하여,1462614.2857142857,7.673285714285714
1254,더 울프 오브 월스트리트,193183.8,8.416057142857143
1255,스텝 업: 올 인,692472.3333333333,7.6066666666666665
1256,눈의 여왕 2: 트롤의 마법거울,272843.6666666666,7.049166666666666
1257,노예 12년,716073.35,8.134666666666666
1258,또 하나의 약속,1609359.1428571427,7.983428571428573
1259,엔더스 게임,9904.333333333334,8.033333333333333
1260,소녀괴담,154442.5833333333,6.904523809523809
1261,조선미녀삼총사,1049363.0044642857,7.072604166666667
1262,넛잡: 땅콩 도둑들,218653.60416666666,7.733708333333334
1263,마담 뺑덕,562111.1111111111,7.407222222222223
1264,썬더와 마법저택,705000.0,8.45
1265,다이버전트,178601.125,8.07375
1266,주온 : 끝의 시작,136968.33333333334,4.45
1267,좋은 친구들,3384666.6666666665,7.627317460317461
1268,닌자터틀,193356.85416666666,7.596499999999999
1269,명탐정 코난 : 이차원의 저격수,0.0,0.0
1270,나의 독재자,1484250.0,7.872249999999999
1271,천재 강아지 미스터 피바디,780436.92,8.028
1272,그녀,1652608.8916666666,8.436666666666667
1273,선 오브 갓,1145000.0,7.503333333333333
1274,잭 라이언 : 코드네임 쉐도우,1026225.5416666667,8.323333333333332
1275,숲속으로,511899.3180272109,7.783649659863944
1276,비행기 2: 소방구조대,270166.6666666666,7.754999999999999
1277,"러브, 로지",168467.525,7.4045
1278,사랑에 대한 모든 것,543826.1142857143,7.976867063492063
1279,노벰버 맨,438023.0,7.472
1280,툼스톤,454727.3333333333,7.310555555555555
1281,그레이스 오브 모나코,260035.09523809524,7.471944444444444
1282,뽀로로 극장판 눈요정 마을 대모험,730820.8333333334,7.969285714285714
1283,쓰리데이즈 투 킬,481479.56666666665,7.6033333333333335
1284,극장판 루팡 3세 VS 명탐정 코난,99057.0,8.388333333333334
1285,한공주,170861.96666666667,7.198444444444445
1286,헤라클레스 : 레전드 비긴즈,817500.0,6.24
1287,덕수리 5형제,909923.8095238095,7.449690476190476
1288,덤 앤 더머 투,510158.3333333333,7.6658333333333335
1289,컬러풀 웨딩즈,101166.66666666667,7.866666666666667
1290,보이후드,92189.0,7.689166666666668
1291,명탐정 코난 : 탐정들의 진혼가,0.0,0.0
1292,라스트베가스,1339840.8333333333,8.070535714285713
1293,아빠를 빌려드립니다,1242782.2547619047,7.587285714285715
1294,극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,179428.57142857142,8.687142857142858
1295,호빗: 스마우그의 폐허,1368915.696969697,8.21146212121212
1296,아메리칸 허슬,2783013.85,8.652999999999999
1297,익스펜더블 3,790260.8072916666,7.525260416666667
1298,테이큰 3,212368.22222222222,7.341222222222224
1299,마담 프루스트의 비밀정원,19031.5,8.236
1300,꾸뻬씨의 행복여행,742943.0333333333,7.308333333333333
1301,더 기버: 기억전달자,525917.8839285714,8.215738095238095
1302,도희야,748328.5714285714,7.46131746031746
1303,더 시그널,946456.9682539683,8.047222222222222
1304,니드 포 스피드,363437.9067460317,8.057984126984126
1305,인사이드 르윈,407380.0857142857,7.972107142857143
1306,베리 굿 걸,2699964.6166666667,8.246625
1307,박스트롤,175298.46666666665,7.63
1308,다이노소어 어드벤처 3D,905633.8888888889,7.844999999999999
1309,집으로 가는 길,2093666.6666666665,7.862166666666667
1310,살인자,2156764.057142857,7.15942857142857
1311,허큘리스,579625.2666666667,7.770666666666667
1312,씬 시티: 다크히어로의 부활,264047.76785714284,6.403321428571429
1313,원 챈스,204939.125,7.635999999999999
1314,터널 3D,972787.3333333334,7.475888888888888
1315,페이스 오브 러브,834234.7222222221,8.269444444444444
1316,분신사바 2,39595.5,6.5
1317,아더 우먼,126115.17777777778,7.346888888888889
1318,매직 인 더 문라이트,546522.2023809524,8.685714285714287
1319,리스본행 야간열차,313252.4222222222,8.264222222222223
1320,쿰바: 반쪽무늬 얼룩말의 대모험,579191.6,7.639
1321,그렇게 아버지가 된다,54994.77142857143,7.6836666666666655
1322,브릭 맨션: 통제불능 범죄구역,527646.2333333334,7.4825
1323,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,0.0,0.0
1324,프란시스 하,91938.09,8.02972380952381
1325,어거스트: 가족의 초상,285270.68333333335,8.433666666666667
1326,모뉴먼츠 맨: 세기의 작전,310050.9583333333,8.067666666666666
1327,달라스 바이어스 클럽,218245.24444444446,8.434833333333334
1328,인보카머스,370936.4166666667,7.583333333333333
1329,더 바디,41187.25,8.475000000000001
1330,님포매니악 볼륨1,259595.29166666666,8.147124999999999
1331,더 퍼지 : 거리의 반란,161919.61666666667,7.059666666666667
1332,극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,48572.46666666667,8.337777777777777
1333,5일의 마중,97000.0,8.4725
1334,내가 잠들기 전에,479824.05952380947,8.379166666666666
1335,"가장 따뜻한 색, 블루",466142.8571428572,7.988571428571428
1336,어네스트와 셀레스틴,1352609.25,7.63
1337,"제자, 옥한흠",162626.3,7.0983333333333345
1338,베스트 오퍼,396078.875,7.6208333333333345
1339,내 연애의 기억,480673.29464285716,7.432767857142856
1340,족구왕,879739.2416666666,7.86
1341,부니 베어: 롤라 구출 대모험,0.0,0.0
1342,우리별 일호와 얼룩소,2275000.0,8.078333333333335
1343,그레이트 뷰티,44000.0,7.84
1344,개를 훔치는 완벽한 방법,881628.7035714288,7.923738095238096
1345,나쁜 이웃들,1354833.3333333333,8.495
1346,천국에 다녀온 소년,217087.3888888889,8.102222222222222
1347,그날 본 꽃의 이름을 우리는 아직 모른다,100600.0,9.022
1348,자유의 언덕,275372.8571428572,8.464285714285714
1349,필로미나의 기적,126359.76666666666,7.548555555555557
1350,백프로,2033185.436904762,7.062916666666666
1351,슈퍼노바 지구 탈출기,150196.3125,7.7125
1352,파가니니: 악마의 바이올리니스트,226664.3095238095,7.463476190476191
1353,초콜렛 도넛,14531.5,6.969583333333334
1354,오직 사랑하는 이들만이 살아남는다,1031536.8076190476,7.671561904761906
1355,"메밀꽃, 운수 좋은 날, 그리고 봄봄",880370.2777777779,6.931746031746031
1356,꼬마 잠수함 올리 2,215950.125,8.28875
1357,위크엔드 인 파리,264065.2,7.6778571428571425
1358,무드 인디고,49888.31666666667,7.555
1359,배틀 오브 비보이,224000.0,7.29
1360,그래비티,689061.0,7.973333333333334
1361,킬 유어 달링,1616057.3942857143,7.9826476190476185
1362,동경가족,18186.004761904762,7.704
1363,꼬마 니콜라의 여름방학,8361.666666666666,7.857083333333334
1364,굿모닝 맨하탄,0.0,0.0
1365,앵그리스트 맨,896166.5666666667,8.311399999999999
1366,벨과 세바스찬,0.0,0.0
1367,마인드스케이프,279515.5,7.885000000000001
1368,지골로 인 뉴욕,348838.80555555556,7.538055555555555
1369,행복배달부 팻아저씨,588894.4666666667,8.2605
1370,꼬마잠수함 올리,148232.2767857143,7.934374999999999
1371,왓 이프,243998.44999999998,7.815277777777777
1372,선샤인 온 리스,483926.0,7.524285714285714
1373,유고와 라라 : 신비의 숲 어드벤처,0.0,0.0
1374,쥬로링 동물탐정 극장판,905000.0,8.2775
1375,님포매니악 볼륨2,108596.34761904762,7.982333333333333
1376,고스트 메신저 극장판,0.0,8.3125
1377,거인,4311187.142857143,7.482976190476191
1378,엔들리스 러브,155708.94444444444,7.374722222222222
1379,극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,207333.3333333333,7.981249999999999
1380,클라우즈 오브 실스마리아,106556.38571428573,7.42525
1381,초원의 왕 도제,10640.833333333334,6.205
1382,이브 생 로랑,110294.97222222223,7.865277777777777
1383,그 사람 그 사랑 그 세상,343586.6952380952,7.45
1384,슈퍼처방전,9154.611111111111,8.272222222222224
1385,사막에서 연어낚시,203004.13095238095,8.162682539682539
1386,스페이스 독 2,0.0,0.0
1387,이디야와 얼음왕국의 전설,289000.0,6.495
1388,밀리언 웨이즈,455362.21875,7.952514880952382
1389,위험한 패밀리,1576763.3333333333,8.282952380952379
1390,혼스,702504.3,8.041666666666666
1391,엘리아스: 바다의 보물을 찾아라!,0.0,0.0
1392,오드토머스,156667.33333333334,7.196388888888889
1393,가구야공주 이야기,72405.0,8.263333333333334
1394,로코왕국의 전설: 엘프킹을 찾아서,1242099.8333333333,6.975
1395,모스트 원티드 맨,560323.6324404762,8.1156875
1396,메멘토,226351.77777777775,7.070666666666667
1397,물랑루즈,463636.89285714284,8.173333333333332
1398,웨스턴 리벤지,784489.8571428572,7.599206349206351
1399,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,15474.666666666666,7.428888888888889
1400,토마스와 친구들: 잃어버린 왕관,0.0,0.0
1401,스턱 인 러브,505764.625,7.366249999999999
1402,행복한 사전,37039.0,7.783500000000001
1403,"하늘을 나는 강아지, 비포와 친구들",0.0,0.0
1404,세이빙 산타,1898333.0833333333,7.8445833333333335
1405,쿼바디스,32000.0,8.373333333333333
1406,버진 스노우,158456.53095238097,7.625357142857143
1407,테레즈 라캥,1819749.5541666667,8.052916666666667
1408,프로즌 그라운드,106099.75,7.692166666666666
1409,몽상가들,478512.11904761905,7.688392857142857
1410,조난자들,1038930.5,7.0
1411,아바타 정글의 비밀,0.0,0.0
1412,디태치먼트,642205.5,7.408333333333333
1413,유아 넥스트,68976.66666666667,7.1691666666666665
1414,사다코 2,17000.0,7.445
1415,설국열차,1497385.6208333333,8.094322916666666
1416,관상,4241896.825396826,8.01521626984127
1417,아이언맨 3,3470054.694444444,7.850527777777778
1418,베를린,3742252.3809523806,7.713135714285715
1419,은밀하게 위대하게,3249975.375,7.073604166666667
1420,변호인,3814894.6571428566,8.188421428571427
1421,숨바꼭질,1708905.75,8.53942857142857
1422,더 테러 라이브,42165.166666666664,6.167000000000001
1423,감시자들,891336.0317460317,7.647579365079365
1424,신세계,3671055.555555556,7.971190476190476
1425,박수건달,1887685.375,7.723333333333333
1426,스파이,1135187.0654761905,8.081916666666668
1427,그래비티,689061.0,7.973333333333334
1428,타워,1319658.607142857,7.49375
1429,토르: 다크 월드,3880424.580952381,8.31042857142857
1430,레드: 더 레전드,1161931.0238095238,6.710619047619048
1431,친구 2,2213397.375,7.580916666666667
1432,나우 유 씨 미 : 마술사기단,1834527.5714285714,8.143071428571428
1433,레미제라블,907191.9186507935,8.078222222222223
1434,화이: 괴물을 삼킨 아이,1663451.4825396826,8.119867063492064
1435,컨저링,0.0,3.11
1436,맨 오브 스틸,889978.0112244898,7.872857142857143
1437,용의자,1607117.8325396825,7.77175
1438,호빗: 스마우그의 폐허,1368915.696969697,8.21146212121212
1439,연애의 온도,1701428.5714285714,7.408571428571428
1440,지.아이.조 2,1525248.5714285714,6.745904761904764
1441,분노의 질주: 더 맥시멈,1738027.0955782312,8.23721768707483
1442,공범,2648503.4166666665,8.217916666666667
1443,집으로 가는 길,2093666.6666666665,7.862166666666667
1444,전설의 주먹,2339159.119047619,7.743779761904762
1445,파파로티,2015968.2420634923,7.821696428571428
1446,스타트렉 다크니스,734015.5351851851,7.734722222222222
1447,라이프 오브 파이,683707.0,7.786666666666666
1448,오블리비언,991062.3333333334,7.734583333333333
1449,위대한 개츠비,218459.29523809528,7.6533999999999995
1450,다이하드: 굿 데이 투 다이,324973.55555555556,6.0456111111111115
1451,미스터 고,2034488.6785714284,7.3497142857142865
1452,결혼전야,2452595.114285714,7.568459183673468
1453,깡철이,2602517.9166666665,8.307166666666667
1454,엘리시움,508050.1666666667,7.622777777777777
1455,더 웹툰: 예고살인,1025625.0,7.461875
1456,웜 바디스,164088.01111111112,7.101999999999999
1457,고령화 가족,1369362.019047619,7.781780952380951
1458,헝거게임: 캣칭 파이어,315930.2615079365,7.619940476190475
1459,더 울버린,1179833.3333333333,8.366666666666667
1460,동창생,1149253.6285714286,7.50847619047619
1461,슈퍼배드 2,1098140.125,8.500499999999999
1462,잭 더 자이언트 킬러,256731.25333333333,7.909866666666668
1463,크루즈 패밀리,850301.5142857141,8.802519047619048
1464,뽀로로 극장판 슈퍼썰매 대모험,529563.6770833334,7.9252232142857135
1465,개구쟁이 스머프 2,550110.0520833333,7.563958333333334
1466,몬스터 대학교,620638.130952381,8.211309523809524
1467,남쪽으로 튀어,1870248.4107142857,7.968869047619048
1468,하늘에서 음식이 내린다면 2,450526.0,7.6944444444444455
1469,잭 리처,3891264.375,8.09125
1470,반창꼬,1532170.714285714,7.562285714285714
1471,더 파이브,1631995.2371031747,7.54479365079365
1472,더 임파서블,105320.875,8.240416666666668
1473,인시디어스: 두번째 집,1568820.7666666666,6.539
1474,섀도우 헌터스: 뼈의 도시,413293.97222222225,7.1137500000000005
1475,화이트 하우스 다운,656830.7777777778,8.109444444444444
1476,애프터 어스,634500.0,7.7236666666666665
1477,퍼시 잭슨과 괴물의 바다,457097.39999999997,7.336388888888888
1478,남자사용설명서,1838128.375,7.399583333333333
1479,다이노소어 어드벤처 3D,905633.8888888889,7.844999999999999
1480,무서운 이야기 2,1036068.6308201059,7.719630952380953
1481,썬더와 마법저택,705000.0,8.45
1482,노브레싱,1266642.857142857,7.4957142857142856
1483,클라우드 아틀라스,1517762.8839285714,8.249142857142857
1484,창수,2068278.8095238097,7.543333333333332
1485,명탐정 코난 : 수평선상의 음모,0.0,0.0
1486,론 레인저,439871.6666666667,8.081055555555556
1487,오즈 그레이트 앤드 파워풀,277595.6666666667,7.625833333333333
1488,미나문방구,633598.8928571427,7.3461607142857135
1489,차이니즈 조디악,705294.6666666666,6.423238095238095
1490,빌리와 용감한 녀석들 2,228685.58333333334,6.482083333333333
1491,이스케이프 플랜,513144.06666666665,7.543333333333334
1492,장고:분노의 추적자,371456.08999999997,7.858199999999999
1493,밤의 여왕,640803.875,7.247499999999999
1494,캡틴 필립스,615285.475,8.75
1495,잠베지아: 신비한 나무섬의 비밀,1048851.1999999997,8.0925
1496,분노의 윤리학,1180311.9166666667,8.030857142857144
1497,세이빙 산타,1898333.0833333333,7.8445833333333335
1498,호빗: 뜻밖의 여정,1922611.95,8.238999999999999
1499,비포 미드나잇,1778528.4166666667,7.723055555555555
1500,응징자,994285.7142857144,6.1675
1501,프리즈너스,1595867.0416666665,8.190833333333334
1502,마이 리틀 히어로,1274830.938095238,7.923541666666666
1503,해양경찰 마르코,0.0,0.0
1504,백악관 최후의 날,338912.35555555555,7.610791666666667
1505,로마 위드 러브,241061.61111111112,8.206214285714287
1506,명탐정 코난:은빛 날개의 마술사,0.0,0.0
1507,톱스타,1229322.6964285714,6.9649375000000004
1508,엔더스 게임,9904.333333333334,8.033333333333333
1509,더 자이언트,0.0,0.0
1510,가문의 영광5 - 가문의 귀환,1556943.1248299319,7.455658163265307
1511,안나 카레니나,2228026.5,7.882499999999999
1512,지슬 - 끝나지 않은 세월2,342722.4666666666,7.3066666666666675
1513,블루 재스민,687662.5,8.433083333333332
1514,더 퍼지,94492.375,6.78375
1515,리딕,1241147.9904761903,7.036704761904763
1516,러시 : 더 라이벌,1817250.0,8.129999999999999
1517,실버라이닝 플레이북,3068603.8333333335,8.697619047619048
1518,버틀러: 대통령의 집사,268904.875,7.681791666666667
1519,극장판 도라에몽: 진구의 비밀도구 박물관,171215.21428571426,8.290714285714285
