,name,director1.0_a_avg,director1.0_r_avg
1661,벌새,0.0,0.0
1662,바이스,0.0,0.0
1663,안나,17000.0,8.66
1664,로켓맨,0.0,0.0
1665,아이 엠 마더,430959.375,7.601249999999999
1666,김복동,89000.0,9.83
1667,로망,0.0,0.0
1668,노팅 힐,61205.25,7.8625
1669,더 룸,0.0,0.0
1670,우리집,0.0,0.0
1671,어글리 돌,877333.3333333334,8.345714285714285
1672,콜레트,0.0,0.0
1673,허슬러,32000.0,7.78
1674,레플리카,648666.6666666666,8.103333333333333
1675,몬스터 파크,38000.0,7.62
1676,안도 타다오,0.0,0.0
1677,빠삐용,35000.0,8.86
1678,빅 위시,0.0,0.0
1679,마녀배달부 키키,32582.0,8.001666666666667
1680,북클럽,0.0,0.0
1681,캐리tv 러브콘서트 더 무비,0.0,0.0
1682,"다시, 봄",0.0,0.0
1683,플레이모빌: 더 무비,3022250.0,8.9525
1684,콜드 워,0.0,0.0
1685,세계는 오늘부터 너의 것,0.0,0.0
1686,BIFAN2019 판타스틱 단편 걸작선 1,25000.0,0.0
1687,마녀: 소녀의 비밀,0.0,0.0
1688,이스케이프 게임,0.0,0.0
1689,사이코패스,22000.0,0.0
1690,로마,0.0,8.514
1691,매트릭스,660000.0,7.986666666666667
1692,리노,21000.0,8.51
1693,물의 기억,0.0,8.335
1694,레토,23000.0,8.44
1695,데드 트리거,0.0,0.0
1696,경계선,18000.0,0.0
1697,빌리어네어 보이즈클럽,17000.0,5.89
1698,호크니,17000.0,8.25
1699,조,22757.2,7.287999999999999
1700,아이스,0.0,0.0
1701,김군,11571.714285714286,9.114285714285716
1702,와일드 로즈,35162.0,8.213333333333335
1703,돈 워리,0.0,0.0
1704,삽질,0.0,0.0
1705,해치지않아,1293333.3333333333,7.617500000000001
1706,모리스,0.0,0.0
1707,카센타,418333.3333333333,5.58
1708,킹 오브 프리즘 ?샤이니 세븐 스타즈- IV 루이x신x언노운,0.0,0.0
1709,버티고,0.0,0.0
1710,별의 정원,0.0,0.0
1711,코코,2790000.0,9.245714285714287
1712,서치,120000.0,8.64
1713,너의 결혼식,0.0,0.0
1714,곤지암,1041666.6666666666,6.956666666666667
1715,레디 플레이어 원,1896000.0,7.613999999999999
1716,도어락,498750.0,6.878571428571428
1717,궁합,741939.3333333334,7.275714285714287
1718,범블비,428250.0,8.459999999999999
1719,챔피언,891225.8,7.212000000000001
1720,상류사회,740000.0,5.572
1721,피터 래빗,230000.0,8.585
1722,번 더 스테이지: 더 무비,0.0,0.0
1723,커뮤터,0.0,0.0
1724,후드,0.0,0.0
1725,바울,270000.0,9.49
1726,치즈인더트랩,584666.6666666666,7.623333333333332
1727,나미야 잡화점의 기적,2098.0,8.14
1728,업그레이드,1213333.3333333333,7.438571428571429
1729,극장판 도라에몽: 진구의 보물섬,0.0,0.0
1730,당갈,0.0,0.0
1731,할로윈,47485.25,5.973999999999999
1732,게이트,0.0,0.0
1733,미니특공대X,71250.0,7.9275
1734,커다랗고 커다랗고 커다란 배,0.0,0.0
1735,루이스,0.0,0.0
1736,출국,1295500.0,7.534000000000001
1737,레오나르도 다 빈치,0.0,0.0
1738,매직빈,57000.0,7.4
1739,데자뷰,0.0,0.0
1740,에그엔젤 코코밍: 두근두근 핼러윈 파티,0.0,0.0
1741,타샤 튜더,0.0,0.0
1742,플로이,0.0,0.0
1743,다이노 어드벤처2: 육해공 공룡 대백과,0.0,0.0
1744,배반의 장미,0.0,0.0
1745,패터슨,22663.0,8.085
1746,반딧불이 딘딘,19601.0,7.35
1747,스파키,35000.0,8.18
1748,에브리데이,9233.6,6.506
1749,지구: 놀라운 하루,35869.46666666667,7.460285714285715
1750,달링,0.0,0.0
1751,투 프렌즈,0.0,0.0
1752,해피 투게더,40093.66666666666,8.2125
1753,중2병이라도 사랑이 하고 싶어! 테이크 온 미,0.0,0.0
1754,쿵푸몽키,202000.0,7.576666666666667
1755,영주,217491.0,8.182
1756,디트로이트,97666.66666666669,8.154285714285715
1757,윌리,23000.0,6.2524999999999995
1758,휘트니,18794.75,8.6525
1759,로마,0.0,8.514
1760,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,57000.0,8.25
1761,러빙 빈센트 : 비하인드 에디션,0.0,0.0
1762,픽시,0.0,0.0
1763,트와이스랜드,0.0,0.0
1764,임을 위한 행진곡,18000.0,3.733333333333333
1765,아인,20500.0,7.573333333333333
1766,드래곤 프린세스,17000.0,4.67
1767,더 스퀘어,11224.5,8.125
1768,빅 식,0.0,0.0
1769,더 킹,3231666.6666666665,8.051666666666666
1770,미녀와 야수,1832086.3333333333,8.515
1771,보안관,0.0,0.0
1772,모아나,5043333.333333333,9.032857142857145
1773,원더 우먼,48000.0,8.07
1774,하루,914166.6666666666,6.828333333333333
1775,트롤,0.0,0.0
1776,트리플 엑스 리턴즈,995000.0,7.436666666666666
1777,라이프,158026.0,7.48
1778,보통사람,0.0,0.0
1779,어쌔신 크리드,149883.0,7.48
1780,사랑하기 때문에,174161.5,7.95
1781,빅풋 주니어,524857.1428571428,8.525285714285715
1782,판도라,0.0,0.0
1783,어느날,134982.7142857143,7.299999999999999
1784,딥,0.0,0.0
1785,발레리나,0.0,0.0
1786,문라이트,170000.0,8.4
1787,채비,0.0,0.0
1788,레고 닌자고 무비,79471.0,7.148928571428571
1789,눈길,0.0,0.0
1790,라이언,65500.0,8.57
1791,더 테이블,39023.666666666664,7.529999999999999
1792,루시드 드림,1641.6666666666667,6.003333333333333
1793,김광석,0.0,0.0
1794,노 게임 노 라이프 -제로-,0.0,0.0
1795,오두막,40108.5,7.845000000000001
1796,더 서클,0.0,0.0
1797,래빗 스쿨,25185.33333333333,7.896666666666667
1798,언더더씨,0.0,0.0
1799,댄서,22656.0,6.955
1800,레이디버그,0.0,0.0
1801,산상수훈,370000.0,6.48
1802,흑집사 -북 오브 더 아틀란틱-,0.0,0.0
1803,헤드윅,16000.0,8.28
1804,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,57000.0,8.25
1805,다크 하우스,44562.5,5.75
1806,반지의 제왕 : 반지원정대 (확장판),0.0,0.0
1807,엘르,55155.5,7.069999999999999
1808,피터와 모글리의 크리스마스 어드벤처,22445.5,6.27
1809,판타스틱 단편 걸작선 1,0.0,0.0
1810,루터,32000.0,9.1
1811,반지의 제왕 : 왕의 귀환 (확장판),0.0,0.0
1812,패터슨,22663.0,8.085
1813,분노,0.0,0.0
1814,키드냅,14210.0,6.779999999999999
1815,반지의 제왕 : 두개의 탑 (확장판),0.0,0.0
1816,지니어스,0.0,0.0
1817,몬스터 섬의 비밀,27000.0,8.25
1818,메소드,724525.8571428572,8.12
1819,골드,248300.16666666666,8.021666666666667
1820,아우토반,22000.0,6.675
1821,클로저,200000.0,7.596666666666668
1822,빌리 엘리어트,166333.33333333334,9.01
1823,언프렌드,20000.0,7.666666666666667
1824,프란츠,11905.0,8.185714285714285
1825,은혼,35000.0,9.29
1826,터널,3936750.0,7.456000000000001
1827,럭키,1778465.8333333333,8.433333333333332
1828,판도라,0.0,0.0
1829,히말라야,4386000.0,7.952499999999999
1830,정글북,22445.5,6.27
1831,미 비포 유,0.0,0.0
1832,스플릿,1513333.3333333333,8.393333333333333
1833,사냥,395000.0,5.07
1834,설리: 허드슨강의 기적,353333.3333333333,8.85
1835,나를 잊지 말아요,0.0,0.0
1836,캐롤,99458.4,8.28
1837,스포트라이트,257666.66666666663,8.199999999999998
1838,순정,0.0,0.0
1839,드림 쏭,0.0,0.0
1840,노트북,87250.0,7.414999999999999
1841,부활,56935.66666666666,8.531666666666666
1842,조이,3156098.5,8.601833333333333
1843,빅,0.0,0.0
1844,어린왕자,1763333.3333333333,8.673333333333334
1845,서울역,2784166.6666666665,7.096666666666668
1846,자백,0.0,0.0
1847,장난감이 살아있다,56500.0,6.945
1848,플로렌스,46075.25,8.4625
1849,로빈슨 크루소,570714.2857142857,8.748571428571429
1850,최강전사 미니특공대: 영웅의 탄생,71250.0,7.9275
1851,다이노소어 어드벤처 : 백악기 공룡대백과,337750.0,8.347999999999999
1852,킹 오브 프리즘 (바이 프리티 리듬),0.0,0.0
1853,일사각오,0.0,0.0
1854,유스,28059.2,7.795
1855,번개맨,0.0,0.0
1856,이퀄스,0.0,0.0
1857,스티브 잡스,114892.2,8.536
1858,올레,67000.0,8.38
1859,레터스 투 갓,0.0,0.0
1860,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,42500.0,8.655000000000001
1861,그물,0.0,0.0
1862,빅뱅 메이드,0.0,0.0
1863,순종,0.0,0.0
1864,브루클린,24288.33333333333,7.96
1865,BIFAN2016 판타스틱 단편 걸작선 1,0.0,0.0
1866,33,39333.333333333336,8.85
1867,잔예 - 살아서는 안되는 방,0.0,0.0
1868,동급생,0.0,0.0
1869,트릭,0.0,0.0
1870,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,71250.0,7.9275
1871,태양 아래,0.0,0.0
1872,대결,0.0,0.0
1873,미스터 캣,0.0,0.0
1874,히야,0.0,0.0
1875,커터,0.0,0.0
1876,프란치스코,766.0,9.39
1877,시카고,1004000.0,7.535
1878,사랑하기 때문에,174161.5,7.95
1879,리틀 폭스,0.0,0.0
1880,예전부터 계속 좋아했어 ~고백실행위원회~,0.0,0.0
1881,더 웨이브,0.0,0.0
1882,쥬라기 월드,0.0,0.0
1883,히말라야,4386000.0,7.952499999999999
1884,인턴,1028400.0,8.618333333333334
1885,미니언즈,1812500.0,8.875714285714286
1886,뷰티 인사이드,0.0,0.0
1887,마다가스카의 펭귄,1459603.1746031747,8.550873015873016
1888,차이나타운,0.0,0.0
1889,신데렐라,303500.0,8.006
1890,픽셀,856000.0,8.163333333333334
1891,오피스,2336857.1428571427,8.212857142857143
1892,어린왕자,1763333.3333333333,8.673333333333334
1893,치외법권,0.0,0.0
1894,에베레스트,112451.5,7.858
1895,극적인 하룻밤,265000.0,6.456666666666667
1896,패딩턴,0.0,0.0
1897,백 투 더 비기닝,0.0,0.0
1898,팬,0.0,0.0
1899,센과 치히로의 행방불명,32582.0,8.001666666666667
1900,화장,47205.57142857143,6.988571428571428
1901,심야식당,0.0,0.0
1902,존 윅,0.0,0.0
1903,프리덤,100000.0,8.45
1904,사우스포,367666.6666666667,8.196666666666667
1905,돌연변이,1167500.0,7.609999999999999
1906,맥베스,149883.0,7.48
1907,숀더쉽,13000.0,9.72
1908,와일드,45653.2,8.408
1909,파더 앤 도터,0.0,0.0
1910,말할 수 없는 비밀,0.0,0.0
1911,비밀,0.0,0.0
1912,송 원,120000.0,6.953333333333333
1913,이스케이프,79000.0,7.795
1914,한 번 더 해피엔딩,0.0,0.0
1915,일곱난쟁이,220000.0,7.93
1916,코블러,546788.6333333333,8.436666666666666
1917,타이밍,39000.0,7.8066666666666675
1918,팔로우,0.0,0.0
1919,더 테너 리리코 스핀토,0.0,0.0
1920,파울볼,625453.3333333334,9.15
1921,아이돌 마스터 무비 : 빛의 저편으로!,29000.0,9.26
1922,라자루스,14488.5,6.97
1923,몬스터 헌트,0.0,0.0
1924,트레이서,13186.0,7.105
1925,트래쉬,166333.33333333334,9.01
1926,아마조니아,42000.0,8.095
1927,사이코패스,22000.0,0.0
1928,마미,109403.16666666669,7.994
1929,라이프,158026.0,7.48
1930,마돈나,13190.4,8.248000000000001
1931,유아 낫 유,0.0,0.0
1932,나쁜 나라,12343.0,9.405
1933,셀마,16000.0,8.47
1934,순교,24419.666666666668,9.365
1935,이다,17088.0,7.670000000000001
1936,꼬마 유령,9742.5,7.485
1937,엘리펀트 송,109403.16666666669,7.994
1938,리틀 보이,0.0,0.0
1939,호비와 엄마나무섬의 비밀,15666.666666666666,8.700000000000001
1940,해피 홀리데이,14000.0,7.8
1941,아마데우스 감독판,0.0,0.0
1942,블랙버드,0.0,0.0
1943,폴라로이드,28739.0,8.095
1944,타투,847205.4,6.9471428571428575
1945,카이트,0.0,0.0
1946,에이미,10482.5,9.035
1947,블러바드,14409.333333333334,5.843333333333334
1948,겨울왕국,8351666.666666666,8.867083333333333
1949,신의 한 수,1075099.5,8.69
1950,논스톱,0.0,0.0
1951,인투 더 스톰,0.0,0.0
1952,노아,559095.5714285715,7.718571428571428
1953,루시,137200.0,7.186000000000002
1954,해무(海霧),0.0,0.0
1955,애나벨,0.0,0.0
1956,카트,125195.42857142857,7.757142857142857
1957,고질라,1906000.0,7.286
1958,어바웃 타임,1029000.0,8.898571428571428
1959,몬스터,1152285.7142857143,7.141428571428572
1960,신이 보낸 사람,211427.5,7.115
1961,하이힐,758166.6666666666,6.985
1962,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",256714.2857142857,8.587142857142856
1963,레드카펫,0.0,0.0
1964,미녀와 야수,1832086.3333333333,8.515
1965,프랑켄슈타인: 불멸의 영웅,0.0,0.0
1966,오큘러스,0.0,0.0
1967,마야,0.0,0.0
1968,창문 넘어 도망친 100세 노인,240000.0,8.17
1969,레고 무비,1609714.2857142857,8.564285714285713
1970,저스틴,0.0,0.0
1971,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",0.0,0.0
1972,론 서바이버,0.0,4.75
1973,일곱난쟁이,220000.0,7.93
1974,하울의 움직이는 성,32582.0,8.001666666666667
1975,폴리스 스토리 2014,22639.8,5.703095238095237
1976,마다가스카의 펭귄,1459603.1746031747,8.550873015873016
1977,가시,0.0,0.0
1978,맨홀,65506.0,6.54
1979,터키,370000.0,8.075
1980,슈퍼미니,70500.0,7.865
1981,짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,183500.0,8.719999999999999
1982,정글히어로,509.0,3.65
1983,경주,681319.75,7.800833333333333
1984,다이애나,0.0,0.0
1985,프랭크,71500.0,8.739999999999998
1986,다이빙벨,26517.0,9.425
1987,설계,23141.5,6.4
1988,울브스,0.0,0.0
1989,몬스터 왕국,59000.0,7.01
1990,만신,0.0,0.0
1991,목숨,0.0,0.0
1992,마미,109403.16666666669,7.994
1993,마이 블랭키,33000.0,6.49
1994,어떤 만남,0.0,0.0
1995,꼬마영웅 경찰차 프로디2,21553.5,6.79
1996,비행기,0.0,0.0
1997,GROW: 인피니트의 리얼 청춘 라이프,0.0,0.0
1998,타임 투 러브,24000.0,5.859999999999999
1999,디노타샤: 공룡대탐험,3784.875,7.52
2000,천하무적 키코리키,23333.33333333333,6.4
2001,60만번의 트라이,22000.0,9.18
2002,그랜드 피아노,0.0,0.0
2003,누구에게나 찬란한,93333.33333333331,9.013333333333334
2004,에코,124500.0,7.09
2005,빌리 엘리어트 뮤지컬 라이브,0.0,0.0
2006,비포 : 치즈와 초콜릿을 찾아서,11604.0,6.92
2007,스톤,18000.0,7.883333333333333
2008,본타: 땅콩왕국의 전설,13778.0,5.234999999999999
2009,캡틴 하록,6236.0,7.526666666666666
2010,더 테너 리리코 스핀토,0.0,0.0
2011,호비와 쿠우의 어드벤처 : 고래의 노래,16500.0,8.551666666666666
2012,프라이버시,24288.33333333333,7.96
2013,산타바바라,0.0,0.0
2014,봄,1192000.0,7.0842857142857145
2015,피노키오의 모험,0.0,0.0
2016,런치박스,28500.0,8.24
2017,피막,281857.0,6.475
2018,중2병이라도 사랑이 하고 싶어! 극장판,17771.25,8.3075
2019,캐치미,0.0,0.0
2020,그 사람 추기경,1140500.0,8.485
2021,황금시대,8712.0,8.030000000000001
2022,할리데이,189000.0,6.956
2023,세이빙 미스터 뱅크스,0.0,0.0
2024,시선,0.0,0.0
2025,로미오와 줄리엣,0.0,0.0
2026,르누아르,12000.0,7.68
2027,피쉬와 칩스 극장판,27250.0,6.495
2028,현기증,5243.666666666667,7.7475
2029,월드 워 Z,0.0,0.0
2030,감기,0.0,0.0
2031,어바웃 타임,1029000.0,8.898571428571428
2032,소원,1429000.0,8.3925
2033,퍼시픽 림,0.0,0.0
2034,몽타주,2090000.0,6.005
2035,터보,1622500.0,8.202499999999999
2036,런닝맨,1996666.6666666667,7.857499999999999
2037,에픽 : 숲속의 전설,791428.5714285715,8.63
2038,전국노래자랑,0.0,0.0
2039,몬스터 호텔,1153333.3333333333,8.516666666666667
2040,열한시,0.0,0.0
2041,사이코메트리,0.0,0.0
2042,캐치미,0.0,0.0
2043,스토커,3572500.0,7.492500000000001
2044,주먹왕 랄프,2453333.333333333,9.213333333333331
2045,눈의 여왕,0.0,0.0
2046,롤러코스터,5016000.0,7.958000000000001
2047,헨젤과 그레텔: 마녀 사냥꾼 3D,0.0,0.0
2048,파이스토리 : 악당상어 소탕작전,159625.0,7.7909999999999995
2049,잡스,0.0,0.0
2050,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,0.0,0.0
2051,송 포 유,0.0,0.0
2052,비행기,0.0,0.0
2053,노리개,0.0,0.0
2054,니코: 산타비행단의 모험,261250.0,8.4325
2055,히든 카드,388005.8333333333,7.84
2056,링컨,1896000.0,7.613999999999999
2057,카운슬러,203108.6,8.402000000000001
2058,바람이 분다,2857500.0,6.954000000000001
2059,마마,7041.5,8.4275
2060,몬스터 주식회사,1640000.0,9.093809523809524
2061,더 콜,0.0,0.0
2062,라스트 스탠드,0.0,0.0
2063,웃는 남자,33602.5,8.48
2064,길위에서,0.0,0.0
2065,블랙 가스펠,68117.66666666667,8.673333333333334
2066,뜨거운 안녕,47000.0,8.94
2067,호스트,14000.0,6.68
2068,세이프 헤이븐,0.0,0.0
2069,저스틴,0.0,0.0
2070,뫼비우스,0.0,0.0
2071,드래곤 헌터,29000.0,6.84
2072,러스트 앤 본,0.0,0.0
2073,꼭두각시,177091.0,7.118
2074,머드,24203.5,8.350000000000001
2075,스파이크,42666.66666666666,7.42
2076,빅 픽처,34262.6,7.258571428571429
2077,히어로,1218.0,8.02
2078,빨간머리 앤 : 그린게이블로 가는 길,9260.5,8.094285714285714
2079,디스커넥트,174.0,0.0
2080,짓,361034.3333333333,6.473333333333334
2081,그랑블루 리마스터링 감독판,0.0,0.0
2082,소녀,0.0,0.0
2083,테이크다운,22000.0,6.675
2084,퍼펙트,10643.0,7.425
2085,터치 오브 라이트,17000.0,8.87
2086,명왕성,0.0,0.0
2087,베이트,0.0,0.0
2088,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,0.0,0.0
2089,갬빗,22986.633333333335,7.2875
2090,브로큰 시티,101666.66666666669,6.7125
2091,콰르텟,835910.6,8.673333333333334
2092,슈퍼히어로,24250.0,6.630000000000001
2093,모래가 흐르는 강,0.0,0.0
2094,쉐프,0.0,0.0
2095,콜렉션,33490.25,6.375
2096,드림팀,101096.6,7.484
2097,라 붐,9497.0,8.25
2098,화양연화,40093.66666666666,8.2125
