,name,r_avg,a_avg
673, 리 톨랜드 크리거,NULL,NULL
674, 야노 히로유키,7.775,11799.5
675, 기타가와 에리코,7.963333333333334,36693.0
676, 제임스 콕스,5.89,17000.0
677, 서운,NULL,NULL
678, 롭 민코프,7.812857142857142,533294.3333333334
679, 이일형,7.5625,4330000.0
680, 최낙윤,NULL,NULL
681, 엠마 아산테,8.56,14000.0
682, 조셀린 무어하우스,8.555,98000.0
683, 조지 밀러,NULL,NULL
684, 짐 길레스피,6.630000000000001,NULL
685, 신수원,8.248000000000001,13190.4
686, 애덤 로비텔,7.212000000000001,346250.0
687, 라세 할스트롬,8.618333333333332,145200.0
688, 토가시 신,8.280000000000001,37720.0
689, 엘레노어 코폴라,8.13,110000.0
690, 장률,7.868333333333333,17211.666666666668
691, 조스 웨던,8.018,3916253.2
692, 미노리카와 오사무,7.333333333333333,7406.0
693, 김상진,NULL,NULL
694, 조셉 코신스키,8.273333333333333,663333.3333333334
695, 김성훈,NULL,NULL
696, 피어스 브로스넌,NULL,NULL
697, 댄 스캔론,9.073333333333332,1106666.6666666667
698, 진모영,8.848,968069.6
699, 카밀 들라마레,7.287142857142858,662142.8571428572
700, 김진민,7.419999999999999,316666.6666666667
701, 클림 시펜코,9.16,23000.0
702, 타무라 코타로,9.33,26000.0
703, 테레사 스트로젝,7.81,43000.0
704, 안소니 팽크하우저,4.872857142857143,NULL
705, 해럴드 즈워트,8.226666666666667,284142.3333333333
706, 닉힐 아드바니,7.33,300000.0
707, 은지원,NULL,NULL
708, 오다 마나부,10.0,18000.0
709, 노나카 카즈미,8.05,56000.0
710, 후지모리 마사야,9.0275,26728.333333333332
711, 로브 라이너,8.147499999999999,233272.0
712, 박해일,NULL,NULL
713, 피터 잭슨,8.106,1802000.0
714, 짐 캐리,NULL,NULL
715, 오승욱,8.175,63134.0
716, 딘 이스라엘리트,7.6850000000000005,167000.0
717, 스기이 기사부로,7.1066666666666665,90326.66666666667
718, 바비 패럴리,8.035,98193.66666666667
719, 켈리 프레몬,7.87,83000.0
720, 세르지오 델피노,NULL,NULL
721, 정범식,6.956666666666667,1041666.6666666666
722, 드니 빌뇌브,8.262857142857143,399566.71428571426
723, 저스틴 롱,NULL,NULL
724, 존 왓츠,8.91,5090527.0
725, 라이언 쿠글러,8.693333333333333,1802887.6666666667
726, 로버트 테일러,NULL,NULL
727, 모모,NULL,NULL
728, 리처드 이어,7.830000000000001,61531.25
729, 티모시 렉카트,9.08,65000.0
730, 한준희,NULL,NULL
731, J 블레이크슨,7.510000000000001,72666.66666666667
732, 믹키 리델,NULL,NULL
733, 최민식,NULL,NULL
734, 아드리안 부이텐후이스,9.21,20000.0
735, 엄태화,7.906666666666667,96967.0
736, 마이클 메이슨,NULL,NULL
737, 마테오 가로네,7.953333333333333,10448.666666666666
738, 개빈 후드,8.068,392153.2
739, 프랑소와 오종,8.185714285714285,11905.0
740, 벤 샤프스틴,9.235,NULL
741, 박명랑,7.456666666666667,123632.0
742, 닐 나이팅게일,NULL,NULL
743, 스콧 워커,7.3,14000.0
744, 강형철,8.709999999999999,4230796.0
745, 김명균,6.23,354500.0
746, 이종현,8.735,107500.0
747, 메릴 스트립,NULL,NULL
748, 팀 밀러,8.208333333333334,1864000.0
749, 해롤드 크론크,9.0775,21928.5
750, 최경석,NULL,NULL
751, 웨인 쏜리,8.7,470000.0
752, 차성덕,8.182,217491.0
753, 호아킨 피닉스,NULL,NULL
754, 송창용,6.1016666666666675,241840.33333333334
755, 김종우,NULL,NULL
756, J.C. 챈더,8.1675,32923.5
757, 조엘 슈마허,7.848000000000001,663407.6666666666
758, 데이비드 미쇼,7.386666666666667,10139.5
759, 이호재,8.434999999999999,990000.0
760, 알폰소 쿠아론,8.363333333333335,565223.1666666666
761, 조민호,7.3774999999999995,473540.5
762, 토미 위르콜라,8.06,386710.0
763, 줄리엣 비노쉬,NULL,NULL
764, 신우,NULL,NULL
765, 로랑 티라르,8.713333333333333,77666.66666666667
766, 이민섭,NULL,NULL
767, 쿠와바라 사토시,9.01,32000.0
768, 데이비드 크로넨버그,7.418000000000001,16305.0
769, 김한민,8.03,4639816.166666667
770, 카와무라 토모히로,NULL,NULL
771, 안소니 오나,NULL,NULL
772, 앤서니 실버스톤,7.95,75000.0
773, 임찬상,7.8774999999999995,12045.5
774, 홍주연,9.41,120000.0
775, 딘 테일러,8.899999999999999,25000.0
776, 양우석,8.66,5873333.333333333
777, 서럽 밴 오먼,8.96,180000.0
778, 폴 워커,NULL,NULL
779, 데릭 시엔프랜스,8.590000000000002,40333.333333333336
780, 프랭크 밀러,7.462000000000001,1194600.0
781, 디터 베르너,8.06,50000.0
782, 박현진,NULL,NULL
783, 아론 실먼,7.78,230000.0
784, 베노이트 필립폰,8.053333333333333,156270.5
785, 이토 히데키,9.27,47000.0
786, 강유선,NULL,NULL
787, 쉐일린 우들리,NULL,NULL
788, 아리 에스터,7.78,138000.0
789, 창감독,7.2525,1238071.0
790, 도이 노부히로,8.2825,86750.0
791, 박중훈,8.00375,2767320.125
792, 히로 타카시마,NULL,NULL
793, 이안,NULL,NULL
794, 제임스 카메론,8.675,1093842.25
795, 레온 주센,7.78,230000.0
796, 스콧 레베레히트,7.68,518.0
797, 찰스 마틴 스미스,9.38,6378.0
798, 더글러스 맥키넌,7.51,1270000.0
799, 안재훈,8.501999999999999,27203.0
800, 쯔위,NULL,NULL
801, 호소다 마모루,8.353333333333333,159000.0
802, 안소니 밍겔라,7.836,268400.0
803, 가스 데이비스,8.57,65500.0
804, 발레리 페리스,8.536666666666667,25333.333333333332
805, 진광교,7.684,72181.5
806, 크리스찬 리버스,8.08,1865000.0
807, 알렉스 가랜드,NULL,NULL
808, 사나,NULL,NULL
809, 마크 포스터,8.139999999999999,1330243.1666666667
810, 브라이언 싱어,8.075714285714286,4132000.0
811, 스티븐 맨건,NULL,NULL
812, 구스타보 지아니니,3.61,45000.0
813, 야마무로 타다요시,5.88,23000.0
814, 이성한,7.4425,68500.0
815, 룬 스파안스,6.91,26000.0
816, 최정열,7.995,1250202.8333333333
817, 데오도르 멜피,NULL,NULL
818, 박흥식,NULL,NULL
819, 카일 발다,8.875714285714286,1812500.0
820, 장규성,7.901250000000001,838000.0
821, 마이크 디사,7.35,95000.0
822, 야마시타 히로유키,9.59,64000.0
823, 키트 해링턴,NULL,NULL
824, 장-클리스토페 리에,8.93,21000.0
825, 김태훈,7.733333333333334,1345427.8333333333
826, 미셸 오슬로,8.821666666666667,23978.25
827, 세르지오 맨피오,NULL,NULL
828, 데이빗 로워리,7.345999999999999,31828.0
829, 티모 오테반거,NULL,NULL
830, 아론 미르테스,NULL,NULL
831, 이성강,7.865,121522.75
832, 곽재용,7.725,601000.5
833, 소피아 코폴라,6.496666666666666,17400.25
834, 강석필,7.985,6168.666666666667
835, 펠릭스 보쉬,NULL,NULL
836, 토드 헤인즈,8.28,99458.4
837, 피터 아스킨,6.14,NULL
838, 니마 누리자데,NULL,NULL
839, 문현성,NULL,NULL
840, 대니 스트롱,NULL,NULL
841, 알란 커밍,7.8825,27000.0
842, 소츠코브 바딤,NULL,NULL
843, 샤나 페스트,NULL,NULL
844, 토니 케이,8.04,13000.0
845, 타이카 와이티티,8.758571428571429,3660000.0
846, 에이슬링 월쉬,9.17,330000.0
847, 최윤석,NULL,NULL
848, 박혁지,9.025,16830.25
849, 브렌든 프레이저,NULL,NULL
850, 허정,NULL,NULL
851, 줄 아리핀,NULL,NULL
852, 이달,NULL,NULL
853, 월터 힐,7.21,682500.0
854, 히로시 카와마타,8.403333333333332,17333.333333333332
855, 톰 포드,8.28,19169.0
856, 정유미,7.05,1012.0
857, 임필성,6.378000000000001,133063.4
858, 데이빗 프랭클,8.6475,429000.0
859, 도노반 마시,NULL,NULL
860, 아리엘 슐만,NULL,NULL
861, 아르나드 부롱,NULL,NULL
862, 조 루소,8.638333333333334,7590000.0
863, 롭 코헨,6.896000000000001,1062600.0
864, 데이브 그린,7.09,124500.0
865, 사라 가브론,9.08,28000.0
866, 허버트 베일란드,8.556666666666667,18634.666666666668
867, 캘런 브런커,8.833333333333334,169666.66666666666
868, 장 피에르 다르덴,8.098571428571429,11346.125
869, 펭 페이,NULL,NULL
870, 알리체 로르와커,8.75,17000.0
871, 라이언 구즈먼,NULL,NULL
872, 마이클 무어,8.98,21073.0
873, 윌리암 H. 머시,8.86,83500.0
874, 이완 맥그리거,NULL,NULL
875, 장이머우,7.814000000000002,93517.33333333333
876, 타파스 차크라바르티,6.27,22445.5
877, 사토 신스케,6.986,52975.8
878, 전형준,7.726000000000001,810000.0
879, 연상호,7.096666666666668,2784166.6666666665
880, 알렉상드르 아스티에,7.4959999999999996,19000.0
881, 최신규,8.790000000000001,612500.0
882, 브래드 페이튼,7.748,869600.0
883, 미즈타 와사비,NULL,NULL
884, 베리 쿡,8.346,337750.0
885, 임정하,9.5,28000.0
886, 후쿠야마 마사하루,NULL,NULL
887, 크리스티안 하스,6.756666666666667,283265.6666666667
888, 오이시 타츠야,NULL,NULL
889, 벤슨 리,8.485,18798.0
890, 숀 레비,8.7,239676.75
891, 민백두,6.0600000000000005,36000.0
892, 로버트 뷔드로,6.785,47965.0
893, 데이빗 코엡,7.566,1331600.0
894, 톰 볼프,8.76,28000.0
895, 조던 복트-로버츠,8.13,840082.5
896, 가이 피어스,NULL,NULL
897, 야마다 나오코,8.895,75132.0
898, 안드레아 블록,6.756666666666667,283265.6666666667
899, 댄 마저,NULL,NULL
900, 존 건,8.976666666666667,60194.666666666664
901, 에디 레드메인,NULL,NULL
902, 라인하드 클루스,NULL,NULL
903, 팀 로즌,NULL,NULL
904, 프랭크 그릴로,NULL,NULL
905, 크리스 버틀러,8.246666666666668,21333.333333333332
906, 조원희,7.4975000000000005,240703.2
907, 지효,NULL,NULL
908, 미셸 공드리,7.624,47609.5
909, 리차드 라니,NULL,NULL
910, 우민호,8.110000000000001,3013333.3333333335
911, 다라 오코넬,NULL,NULL
912, 김지열,NULL,NULL
913, 정다원,8.277142857142858,820680.7142857143
914, 이선균,NULL,NULL
915, 윤용진,7.8,2831.0
916, 마이클 그레이시,9.055,900000.0
917, 마크 앳킨스,3.8560000000000003,NULL
918, 데이비드 비스바노,7.43,99000.0
919, 마누크 데포얀,NULL,NULL
920, 야기 류이치,8.643333333333333,374000.0
921, 마원,7.71,24000.0
922, 릴리 워쇼스키,8.110000000000001,660000.0
923, 존 레귀자모,NULL,NULL
924, 이준익,8.3925,1429000.0
925, 아담 맥케이,8.18,50250.0
926, 바실리 로벤스키,7.62,24804.0
927, 하마구치 류스케,8.52,4009.285714285714
928, 길예르모 델 토로,NULL,NULL
929, 유위강,5.366666666666667,12000.0
930, 타셈 싱,7.678,512000.0
931, 바즈 루어만,NULL,NULL
932, 존 R. 레오네티,7.384,275352.8333333333
933, 바박 나자피,7.985,365490.0
934, 유선동,7.146666666666667,419333.3333333333
935, 피터 램지,9.274999999999999,900000.0
936, 호소다 마사히로,8.08,44000.0
937, 엘렌 홀맨,NULL,NULL
938, 조셉 고든 레빗,NULL,NULL
939, 마틴 캠벨,7.320000000000001,249613.7142857143
940, 앤드류 어윈,9.08,35000.0
941, 위성준,6.09,16000.0
942, 하시모토 히로유키,NULL,NULL
943, 지성,NULL,NULL
944, 최국희,8.393333333333333,1513333.3333333333
945, 라이언 스미스,NULL,NULL
946, 피터 패럴리,7.886666666666667,315000.0
947, 앤드류 스탠튼,8.623333333333333,1758333.3333333333
948, 마크 스티븐 존슨,5.961428571428571,107470.83333333333
949, 그레타 거윅,8.344285714285714,184000.0
950, 전도연,NULL,NULL
951, 마이클 도허티,7.8725000000000005,1660000.0
952, 정량,7.267142857142857,18613.571428571428
953, 박진표,7.6274999999999995,1909848.1666666667
954, 제이알,8.93,32000.0
955, 타키모토 미오리,NULL,NULL
956, 브렌튼 스웨이츠,NULL,NULL
957, 히라야마 미호,NULL,NULL
958, 조치언,8.64,44000.0
959, 이호경,8.66,22000.0
960, 올리버 스톤,7.296000000000001,75105.0
961, 틸다 스윈튼,NULL,NULL
962, 신상민,NULL,NULL
963, 클린트 이스트우드,8.85,353333.3333333333
964, 에릭 라티고,7.258571428571429,34262.6
965, 크리스 피언,8.08,800000.0
966, 리치 무어,9.213333333333333,2453333.3333333335
967, 알렉산더 페인,6.873333333333332,68390.0
968, 데이비드 F. 샌드버그,7.66,1230000.0
969, 엘라 콜트레인,NULL,NULL
970, 샘 멘데스,8.01,857992.5
971, 쑤 투르한,NULL,NULL
972, 안톤 옐친,NULL,NULL
973, 피오나 고든,7.863333333333333,13002.0
974, 김정훈,NULL,NULL
975, 나딘 라바키,8.653333333333334,37118.5
976, 미유키 우에하라,NULL,NULL
977, 게일 맨쿠소,9.2,61000.0
978, 제이홉,NULL,NULL
979, 문제용,7.588333333333334,1873333.3333333333
980, 요하네스 로버츠,6.619999999999999,371333.3333333333
981, 스티븐 쉬블,8.290000000000001,16408.0
982, 하나부사 츠토무,6.76,233.0
983, 자크 데미,7.405,1300.75
984, 강예원,NULL,NULL
985, 브래드 버드,8.941666666666666,2540000.0
986, 타케모토 야스히로,9.265,24000.0
987, 오자운,NULL,NULL
988, 다니엘르 톰슨,6.962000000000001,12879.0
989, 공유,NULL,NULL
990, 마틴 스코세이지,7.3,53702.0
991, 프랭키 첸,8.835,420000.0
992, 니티왓 다라톤,8.88,72000.0
993, 켄 스콧,8.82,10678.0
994, 조나단 데이턴,8.536666666666667,25333.333333333332
995, 야쿱 론스키,NULL,NULL
996, 앤드류 헤이,NULL,NULL
997, 롭 실베스트리,8.040000000000001,21000.0
998, 어네스토 파드롱,7.62,90000.0
999, 데릭 머레이,9.21,20000.0
1000, 크리스 에반스,4.33,NULL
1001, 존 엘리엇,NULL,NULL
1002, 마크 웹,8.402000000000001,1873600.0
1003, 강제규,8.101428571428572,1466250.0
1004, 피터 보그다노비치,9.16,12000.0
1005, 박용집,6.3637500000000005,338282.8
1006, 김강우,NULL,NULL
1007, 애덤 브라운,NULL,NULL
1008, 막심 고바레,8.415,20000.0
1009, 김종관,8.01,77035.33333333333
1010, 빈센트 파로노드,6.999999999999999,9316.666666666666
1011, 등위봉,7.35,19601.0
1012, 커스틴 쉐리단,8.72,1120000.0
1013, 허종호,7.3125,647500.0
1014, 윤창섭,NULL,NULL
1015, 아리엘 브로멘,7.29,67666.66666666667
1016, 콜 산체스,NULL,NULL
1017, 덱스터 플레처,7.776666666666667,160000.0
1018, F. 게리 그레이,8.075714285714286,896266.8333333334
1019, 이한,7.9125000000000005,1967500.0
1020, 마이크 리,7.2775,7629.8
1021, 테이트 테일러,7.790000000000001,54250.0
1022, 유키사다 이사오,6.455,9239.0
1023, 리처드 라그라브네스,7.938,142800.0
1024, 브렛 래트너,8.33,1080000.0
1025, 전인환,7.717999999999999,70147.0
1026, 크레이그 맥닐,7.6,9288.0
1027, 김수환,NULL,NULL
1028, 야마모토 야스이치로,8.218571428571426,191857.14285714287
1029, 발타자르 코루마쿠르,7.858,112451.5
1030, 홍지영,NULL,NULL
1031, 이원재,NULL,NULL
1032, 이리노 미유,NULL,NULL
1033, 트래비스 파인,8.122499999999999,34000.0
1034, 파블로 라라인,7.807500000000001,13870.75
1035, 변성현,7.98,930289.3333333334
1036, 빔 벤더스,7.812500000000001,13821.5
1037, 이덕희,7.84,275000.0
1038, 제이크 캐스단,7.566666666666667,1380000.0
1039, 안드레이 콘찰로프스키,7.445,54500.0
1040, 존 리 행콕,8.095,458000.0
1041, 해리슨 포드,NULL,NULL
1042, 케빈 코스트너,8.233333333333334,470489.3333333333
1043, 사카이 카즈오,NULL,NULL
1044, 앙티 하이칼라,7.38,61000.0
1045, 김석윤,8.067499999999999,2972500.0
1046, 박정오,8.59,57000.0
1047, 아론 폴,NULL,NULL
1048, 정다운,NULL,NULL
1049, 아네트 베닝,NULL,NULL
1050, 문창용,NULL,NULL
1051, 이인항,7.481666666666666,237029.8
1052, 제임스 밴더빌트,NULL,NULL
1053, 김성제,8.011666666666667,1150000.0
1054, 폴 페이그,7.978333333333334,571833.3333333334
1055, 홍기선,7.497999999999999,247883.66666666666
1056, 박대민,NULL,NULL
1057, 오오타니 이쿠에,NULL,NULL
1058, 제이크 슈레이어,6.99,10000.0
1059, 드류 피어스,8.4075,4712000.0
1060, 낸시 플로렌스 사바르,6.71,9661.0
1061, 에스펜 잔드베르크,7.755,1543000.0
1062, 레오나르도 디카프리오,NULL,NULL
1063, 폴 탠터,NULL,NULL
1064, 표도르 드미트리에프,NULL,NULL
1065, 폴 차이나,NULL,NULL
1066, 정용기,NULL,NULL
1067, 저스틴 잭햄,8.1,135000.0
1068, 필 알덴 로빈슨,8.076,31000.0
1069, 윤세영,7.72375,779863.25
1070, 이용승,7.223333333333333,502506.8333333333
1071, 토비 젠켈,7.7700000000000005,217708.4
1072, 니콜라스 스톨러,8.83,320000.0
1073, 에즈라 와이즈,6.82,38000.0
1074, 노에미 사글리오,8.5,20000.0
1075, 이선호,NULL,NULL
1076, 존 크로키다스,8.24,33000.0
1077, 폴 킹,NULL,NULL
1078, 스티븐 S. 드나이트,NULL,NULL
1079, 나연,NULL,NULL
1080, 데니스 간젤,7.404999999999999,184570.66666666666
1081, 로제르 아길라르,NULL,NULL
1082, 조엘 킨나만,NULL,NULL
1083, 쏘어 프류덴탈,7.78,510000.0
1084, 미야오 요시카즈,8.666666666666666,80000.0
1085, 알렉스 페티퍼,7.795,47509.0
1086, 페이튼 리드,8.321666666666667,2472500.0
1087, 데이빗 알루,7.42,42666.666666666664
1088, 도미닉 쿡,8.19,170000.0
1089, 조던 베이커,6.06,22000.0
1090, 리처드 글랫저,8.14,53708.0
1091, 스도 토모노리,9.336666666666666,59666.666666666664
1092, 이민재,NULL,NULL
1093, 베르너 헤어조크,NULL,192.0
1094, 하비에르 페서,7.105,16752.5
1095, 윤시윤,NULL,NULL
1096, 토다 케이코,NULL,NULL
1097, 카네다 오사무,8.4,60000.0
1098, 브누와 쟉꼬,7.43,177035.66666666666
1099, 필립 노이스,7.92,1480000.0
1100, 이시이 유야,7.710000000000001,7986.6
1101, 줄리아 폰 하인츠,NULL,NULL
1102, 정기훈,8.22375,1662500.0
1103, 줄리안 조단,NULL,NULL
1104, 피에르 모렐,7.601249999999999,430959.375
1105, 로저 미첼,7.8625,61205.25
1106, 리처드 론크레인,NULL,NULL
1107, 필리프 팔라도,8.59,11544.5
1108, 스콧 만,7.025,12004.25
1109, 알베르토 마르,NULL,NULL
1110, 토드 필립스,8.04,1471500.0
1111, 호세 파딜라,7.4175,244279.75
1112, 젠디 타타코브스키,8.516666666666667,1153333.3333333333
1113, 가브리엘 리바 팔라시오 알라트리스테,7.78,36000.0
1114, 성룡,5.482857142857142,8942.0
1115, 코바야시 유키,NULL,NULL
1116, 버나드 로즈,5.853333333333333,14887.666666666666
1117, 제이슨 라이트,NULL,NULL
1118, 게빈 오코너,8.425,47500.0
1119, 방형우,7.61,22000.0
1120, 김재덕,NULL,NULL
1121, 스티븐 프리어스,NULL,NULL
1122, 마리나 네페도바,5.75,97000.0
1123, 시즈노 코분,8.765,410000.0
1124, 윌리엄 유뱅크,6.263333333333333,100000.0
1125, 프란시스 로렌스,8.024285714285714,1016571.4285714285
1126, 로버츠 개너웨이,8.07,310000.0
1127, 존 말루프,8.41,19000.0
1128, 토니 세르빌로,NULL,NULL
1129, 조엘 크로포드,9.35,230000.0
1130, 알렉산드르 아야,6.997999999999999,132789.2
1131, 후시하라 켄시,9.17,71000.0
1132, 이재용,6.108,545063.4
1133, 최우식,NULL,NULL
1134, 제임스 왓킨스,6.675000000000001,89333.33333333333
1135, 사이먼 페그,NULL,NULL
1136, 엄유나,NULL,NULL
1137, 차태현,NULL,NULL
1138, 이수진,NULL,NULL
1139, 키시 세이지,8.903333333333334,10353.0
1140, 남대중,NULL,NULL
1141, 모홍진,7.736666666666667,2143333.3333333335
1142, 황정민,NULL,NULL
1143, 로베르트 슈벤트케,7.404285714285715,242001.0
1144, 홍현정,8.1325,231500.0
1145, 이동은,8.018333333333333,176509.83333333334
1146, 리암 니슨,NULL,NULL
1147, 마동석,NULL,NULL
1148, 최호,7.983333333333333,1160000.0
1149, 닐 블롬캠프,7.630000000000001,652661.75
1150, 레베카 매튜스,NULL,NULL
1151, 로아 우타우,7.645,278000.0
1152, 샘 햄슨,NULL,NULL
1153, 야론 질버맨,NULL,NULL
1154, 장광,NULL,NULL
1155, 에릭 넬슨,7.52,7377.75
1156, 마이크 트메이어,NULL,NULL
1157, 안국진,7.883333333333333,100000.0
1158, 허원,NULL,NULL
1159, 이정범,7.948000000000002,1868000.0
1160, 제이미 밋첼,8.690000000000001,53500.0
1161, J.J. 에이브럼스,8.068000000000001,1906000.0
1162, 찰리 스트레이턴,NULL,NULL
1163, 램버트 윌슨,NULL,NULL
1164, 도미니크 아벨,7.727499999999999,34251.5
1165, 김주호,NULL,NULL
1166, 석민우,7.174285714285714,1356666.6666666667
1167, 카일 랜킨,4.44,NULL
1168, 알렉스 오렐,8.45,454000.0
1169, 크리스티앙 벵상,7.51,76500.0
1170, 김곡,5.754999999999999,439863.3333333333
1171, 방은진,8.12,724525.8571428572
1172, 김하라,NULL,NULL
1173, 알렉산더 바흐,7.77,64000.0
1174, 제레미 드그루손,NULL,NULL
1175, 테일러 쉐리던,8.528333333333332,131166.66666666666
1176, 조현훈,8.87,25000.0
1177, 샘 펠,7.346666666666667,247000.0
1178, 루이스 부뉴엘,6.71,NULL
1179, 애드리안 브로디,NULL,NULL
1180, 알폰소 고메즈-레존,8.11,210000.0
1181, 크레이그 질레스피,8.703333333333333,670333.3333333334
1182, 알레한드로 아메나바르,7.87,12216.5
1183, 박철민,NULL,NULL
1184, 올가 로패토,NULL,NULL
1185, 우시로 신지,NULL,NULL
1186, 안권태,7.853999999999999,1673333.3333333333
1187, 요시다 다이하치,7.795999999999999,6720.8
1188, 데이빗 토히,7.586666666666666,240000.0
1189, 이마이즈미 리키야,8.485,18096.0
1190, 변영규,8.620000000000001,1475000.0
1191, 데이빗 핀처,8.370000000000001,641401.0
1192, 고정욱,7.317142857142857,445734.5
1193, 윌프레드 잭슨,9.276666666666666,NULL
1194, 저스틴 밸도니,NULL,NULL
1195, 대니 분,NULL,NULL
1196, 월리 피스터,8.894285714285713,2631571.4285714286
1197, 김의석,NULL,NULL
1198, 잭 스마이트,5.055,NULL
1199, 김진묵,7.405,2120000.0
1200, 하네스 홀름,9.06,46608.0
1201, 류정우,8.24,197875.0
1202, 조진규,7.529999999999999,1820000.0
1203, 정연식,6.15,730000.0
1204, 유하,7.615,1681666.6666666667
1205, 조시 쿨리,9.203333333333333,3130000.0
1206, 엄정화,NULL,NULL
1207, 빌 포래드,8.09,50818.75
1208, 벵상 파타,9.02,50000.0
1209, 이시하라 타츠야,8.3075,17771.25
1210, 박상준,NULL,NULL
1211, 한혜진,8.501999999999999,27203.0
1212, 크리스 파인,NULL,NULL
1213, 애드리언 그런버그,8.29,133463.33333333334
1214, 하지원,NULL,NULL
1215, 윌 핀,8.33875,525118.4
1216, 장수원,NULL,NULL
1217, 알트욤 루키체프,4.67,17000.0
1218, 켈란 루츠,NULL,NULL
1219, 케빈 먼로,7.663333333333333,80576.0
1220, 스티븐 소더버그,7.041999999999999,272770.2
1221, 허준형,NULL,NULL
1222, 다카하시 아츠시,NULL,NULL
1223, 척 파워스,7.36,98000.0
1224, 스콧 제프리,NULL,NULL
1225, 슈테판 루조비츠키,7.2,15500.0
1226, 릭 오스터만,NULL,NULL
1227, 비탈리 무카메지아노브,5.8,18000.0
1228, 피터 첼섬,7.17,58619.25
1229, 톰 후퍼,8.205,1902500.0
1230, 라이 루소 영,7.210000000000001,35000.0
1231, 스티브 마티노,8.184999999999999,770000.0
1232, 매티 벡커맨,6.32,51000.0
1233, 벨렌 루에다,NULL,NULL
1234, 설경구,NULL,NULL
1235, 제레미 아이언스,NULL,NULL
1236, 차야놉 분프라콥,8.235,8522.5
1237, 로슨 마샬 터버,7.646666666666666,366300.3333333333
1238, 스콧 데릭슨,7.1800000000000015,1427678.4
1239, 정우성,NULL,NULL
1240, 로완 조페,7.3500000000000005,36406.75
1241, 이요섭,NULL,NULL
1242, 가렛 에드워즈,6.45,570360.0
1243, 로버트 드 니로,NULL,NULL
1244, 토니 레온디스,7.5725,15325.0
1245, 안재홍,NULL,NULL
1246, 카린느 타르디유,NULL,NULL
1247, 성시흡,8.445,320500.0
1248, 홍상수,7.83,15152.0
1249, 애너 보든,8.165,5800000.0
1250, 강동원,NULL,NULL
1251, 정식,7.661428571428571,622000.0
1252, 구봉회,9.19,24000.0
1253, 풍덕륜,5.8066666666666675,9317.5
1254, 김현석,8.2275,1434176.0
1255, 잭 키니,1.0,NULL
1256, 월트 베커,8.025,148051.0
1257, 안소니 루소,8.638333333333334,7590000.0
1258, 웨스 볼,8.296666666666667,2613333.3333333335
1259, 유위,NULL,NULL
1260, 미키 타카히로,8.645,36914.166666666664
1261, 크리스찬 베일,NULL,NULL
1262, 벤 애플렉,8.42,616766.6666666666
1263, 조병만,NULL,NULL
1264, 세스 로건,NULL,NULL
1265, 자비에 돌란,7.994,109403.16666666667
1266, 임진순,6.553333333333334,230787.5
1267, 이수성,3.8433333333333333,291.5
1268, 조디 포스터,7.830000000000001,277400.0
1269, 조나단 레빈,8.583333333333334,493333.3333333333
1270, 지민,8.74,965.25
1271, 파올로 소렌티노,7.8775,27982.6
1272, 크리스티나 휴즈,NULL,NULL
1273, 마크 실버스테인,NULL,NULL
1274, 이라 카르페란,NULL,NULL
1275, 유야마 쿠니히코,8.587142857142856,256714.2857142857
1276, 데니스 스토르호이,NULL,NULL
1277, 송승헌,NULL,NULL
1278, 프레데릭 벨,NULL,NULL
1279, 세르지오 레오네,8.882857142857143,NULL
1280, 안드레스 무시에티,7.739999999999999,520333.3333333333
1281, 하마다 타츠오미,NULL,NULL
1282, 알렉스 커츠만,NULL,NULL
1283, 김희애,NULL,NULL
1284, 두기봉,6.0,164.66666666666666
1285, 홍용호,8.7,1510000.0
1286, 김성홍,7.007499999999999,354000.0
1287, 조정석,NULL,NULL
1288, 채드 스타헬스키,NULL,NULL
1289, 국동석,7.345,1428592.142857143
1290, 게리 쇼어,8.05,1320000.0
1291, 왕운비,6.5200000000000005,20650.25
1292, 와타나베 카츠야,8.39,100000.0
1293, 웨스 앤더슨,8.466000000000001,187112.0
1294, 우디 앨런,7.565,60000.0
1295, 타라 아타샤하,NULL,NULL
1296, 아담 추,NULL,NULL
1297, 켄 로치,8.6775,41250.0
1298, 권수경,8.08,2490000.0
1299, 카메가키 하지메,8.299999999999999,136333.33333333334
1300, 펠릭스 반 그뢰닝엔,8.495,8626.0
1301, 롤프 슈벨,8.443333333333333,624.0
1302, 존 스티븐슨,NULL,NULL
1303, 에드워드 즈윅,8.042,314000.0
1304, 스티븐 카플 주니어,NULL,NULL
1305, 김지혜,NULL,NULL
1306, 정지우,7.827142857142858,444979.14285714284
1307, 사준의,7.11,110000.0
1308, 이장훈,8.72,1655000.0
1309, 봉준호,8.151428571428571,3504139.8571428573
1310, 러셀 크로우,NULL,NULL
1311, 오치아이 마사유키,5.640000000000001,159206.66666666666
1312, 세스 맥팔레인,NULL,NULL
1313, 타카하시 시게하루,8.776666666666666,298333.3333333333
1314, 제시 아이젠버그,NULL,NULL
1315, 김제영,7.623333333333332,584666.6666666666
1316, 베넷 밀러,8.203333333333333,224640.0
1317, 육상효,6.937142857142858,702000.0
1318, 마이클 피트,7.743333333333333,1720000.0
1319, 강석우,NULL,NULL
1320, 실뱅 쇼메,8.36,59787.25
1321, 봉만대,7.759999999999999,115577.0
1322, 에비 콘,8.010000000000002,390000.0
1323, 타위랍 스리우티윙스,8.54,28000.0
